step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
380.0,2,2.0,0.08333333333333333,10.919127955564107,2,2.0,0.7082523634633867,2,2.0
385.0,4,16.0,0.8,9.464282419578492,4,16.0,0.5797860798266065,4,16.0
390.0,1,1.0,0.047619047619047616,7.736581879773787,1,15.0,0.44088625608919657,1,15.0
395.0,1,5.0,0.2777777777777778,9.26156274779272,1,6.0,0.5380765915879309,1,6.0
400.0,1,10.0,0.45454545454545453,11.787034285075153,1,10.0,0.723452781168518,1,10.0
405.0,2,2.0,0.09090909090909091,9.800868146764577,2,2.0,0.6365101263120392,2,2.0
410.0,6,21.0,0.875,8.629431405113412,6,21.0,0.5532440984817949,6,21.0
415.0,3,8.0,0.3076923076923077,7.690515162855807,3,31.0,0.49235916368457905,3,31.0
420.0,1,5.0,0.17857142857142858,7.784455187296565,1,15.0,0.4606053106708112,1,15.0
425.0,6,25.0,0.8333333333333334,8.932766167367843,6,25.0,0.438907812128141,6,25.0
430.0,3,5.0,0.1724137931034483,7.946558598477827,3,29.0,0.4120302188496721,3,29.0
435.0,8,30.0,1.1111111111111112,7.284487468965284,8,31.0,0.3598258833837741,8,31.0
440.0,7,23.0,0.8214285714285714,6.858261909427675,7,52.0,0.3387327270272098,7,52.0
445.0,3,14.0,0.5384615384615384,7.05070295751079,3,42.0,0.32250514911459904,3,42.0
450.0,3,7.0,0.25925925925925924,7.100309730249003,3,44.0,0.40292961778552766,3,44.0
455.0,8,37.0,1.3703703703703705,6.666228192683019,8,64.0,0.343345225610738,8,64.0
460.0,8,31.0,1.1923076923076923,5.060068383326797,8,80.0,0.21748922446307534,8,80.0
465.0,3,11.0,0.4074074074074074,7.34156115044652,3,62.0,0.43183912859075796,3,62.0
470.0,1,9.0,0.3103448275862069,8.607786721753687,1,31.0,0.4442077031475868,1,31.0
475.0,2,16.0,0.5714285714285714,10.115399056843932,2,20.0,0.6359814328021898,2,20.0
480.0,2,26.0,0.9629629629629629,10.356764827064318,2,26.0,0.6814831782619397,2,26.0
485.0,2,4.0,0.14285714285714285,8.519960705939573,2,7.0,0.5273802454212287,2,7.0
490.0,7,29.0,1.1153846153846154,8.35208509670812,7,29.0,0.49165752134985186,7,29.0
495.0,5,15.0,0.6,6.550561932314886,5,43.0,0.3766492191219408,5,43.0
500.0,2,10.0,0.43478260869565216,7.467424485224763,2,28.0,0.4331698365968355,2,28.0
505.0,2,20.0,0.7407407407407407,9.79950662580979,2,21.0,0.5731053024925283,2,21.0
510.0,2,2.0,0.07407407407407407,8.757838315048273,2,6.0,0.5377558262978698,2,6.0
515.0,8,27.0,1.0384615384615385,6.639923426881096,8,28.0,0.30052403468367556,8,28.0
520.0,8,28.0,1.12,5.189848106358013,8,55.0,0.22534945213911278,8,55.0
525.0,1,3.0,0.12,6.827698915091521,1,49.0,0.38363725304305146,1,49.0
530.0,0,0.0,0.0,9.648944593862044,0,22.0,0.5680563863773056,0,22.0
535.0,0,0.0,0.0,11.435901370601645,0,3.0,0.7580846224148712,0,3.0
540.0,1,2.0,0.06666666666666667,11.902749850708766,1,2.0,0.7638262099493022,1,2.0
545.0,1,2.0,0.06896551724137931,9.072146541376602,1,2.0,0.5415578517009497,1,2.0
550.0,6,20.0,0.7692307692307693,7.547573851079122,6,20.0,0.4165895610776827,6,20.0
555.0,7,18.0,0.6666666666666666,6.487058068069378,7,40.0,0.34003552125551356,7,40.0
560.0,2,10.0,0.37037037037037035,7.828912527675036,2,36.0,0.3965201906238002,2,36.0
565.0,4,27.0,0.9310344827586207,9.157226053176435,4,36.0,0.5068645171782342,4,36.0
570.0,6,53.0,1.8928571428571428,9.402245245213047,6,53.0,0.492615973008857,6,53.0
575.0,0,0.0,0.0,8.987054461475722,0,37.0,0.5375690361531112,0,37.0
580.0,5,18.0,0.6666666666666666,8.928387295446546,5,18.0,0.5311571530016022,5,18.0
585.0,6,13.0,0.43333333333333335,7.840826787070003,6,35.0,0.4688023218818573,6,35.0
590.0,4,27.0,0.9,8.13415937536608,4,33.0,0.49387418489780305,4,33.0
595.0,4,8.0,0.24242424242424243,6.564983101770898,4,33.0,0.3473907800565604,4,33.0
600.0,8,37.0,1.15625,5.836857636373725,8,45.0,0.29468670772971567,8,45.0
605.0,9,35.0,1.09375,4.924650555851475,9,70.0,0.19029184708117974,9,70.0
610.0,7,29.0,0.8787878787878788,6.308946294275076,7,81.0,0.3008883191860699,7,81.0
615.0,2,3.0,0.08333333333333333,7.0715881790530615,2,73.0,0.40851230916445225,2,73.0
620.0,8,31.0,0.9393939393939394,5.80455356726414,8,87.0,0.23861241792841426,8,87.0
625.0,8,30.0,1.0,4.092344668813137,8,104.0,0.1088206475905184,8,104.0
630.0,6,16.0,0.5161290322580645,6.507178052544954,6,88.0,0.3085556932956466,6,88.0
635.0,2,17.0,0.5483870967741935,8.119640039294818,2,56.0,0.4148199418093707,2,56.0
640.0,2,27.0,0.8709677419354839,8.901099281504974,2,43.0,0.5149205671558539,2,43.0
645.0,4,45.0,1.4516129032258065,9.444715074959396,4,45.0,0.6351048184586149,4,45.0
650.0,1,1.0,0.030303030303030304,8.136999680986422,1,15.0,0.5238928575842717,1,15.0
655.0,8,26.0,0.8387096774193549,7.528827925017001,8,26.0,0.4156318956149736,8,26.0
660.0,8,28.0,0.9333333333333333,5.403335937545793,8,54.0,0.273886181099979,8,54.0
665.0,4,18.0,0.6206896551724138,6.058377434114028,4,58.0,0.2972364013680843,4,58.0
670.0,1,1.0,0.030303030303030304,6.930254262902073,1,35.0,0.355371788876096,1,35.0
675.0,7,24.0,0.7058823529411765,6.103339083217199,7,52.0,0.2666879322068097,7,52.0
680.0,6,22.0,0.6470588235294118,5.353425521297662,6,67.0,0.2899094397612987,6,67.0
685.0,4,6.0,0.18181818181818182,5.398672814878743,4,49.0,0.27867419774779617,4,49.0
690.0,1,4.0,0.10810810810810811,7.374818663533594,1,27.0,0.3737092380943043,1,27.0
695.0,1,2.0,0.05555555555555555,6.9255193415128655,1,26.0,0.3532382845994262,1,26.0
700.0,7,25.0,0.7142857142857143,6.7724817961238255,7,48.0,0.3133800998798353,7,48.0
705.0,7,23.0,0.696969696969697,4.809082296477888,7,67.0,0.22544065927004725,7,67.0
710.0,6,12.0,0.375,5.561936058280938,6,60.0,0.2715006845545188,6,60.0
715.0,2,14.0,0.4,7.069153586507122,2,42.0,0.28857439689958037,2,42.0
720.0,2,2.0,0.058823529411764705,6.856390559466428,2,33.0,0.3573011082099577,2,33.0
725.0,6,24.0,0.75,6.474390203788271,6,52.0,0.32052937497890577,6,52.0
730.0,9,25.0,0.78125,4.4455041953957775,9,72.0,0.199019039710743,9,72.0
735.0,7,27.0,0.8709677419354839,5.207919754288621,7,74.0,0.2440068290229956,7,74.0
740.0,4,28.0,0.8484848484848485,7.734598968187103,4,69.0,0.3124711777576152,4,69.0
745.0,2,3.0,0.1,6.443774055569979,2,55.0,0.27968636777579925,2,55.0
750.0,7,29.0,1.0357142857142858,6.095747788159228,7,72.0,0.23783105366586277,7,72.0
755.0,7,24.0,0.7741935483870968,6.501446529222257,7,86.0,0.3624679138278614,7,86.0
760.0,3,5.0,0.16666666666666666,6.779408128456388,3,55.0,0.349132472628588,3,55.0
765.0,1,4.0,0.12121212121212122,9.402071950798303,1,27.0,0.5291966116608094,1,27.0
770.0,3,3.0,0.0967741935483871,7.902026977069214,3,23.0,0.44795875483782055,3,23.0
775.0,7,28.0,1.0,6.721530492726777,7,47.0,0.2933343644669404,7,47.0
780.0,7,25.0,0.8620689655172413,6.245442251822809,7,67.0,0.3052519358713098,7,67.0
785.0,3,8.0,0.26666666666666666,7.3353147891752055,3,53.0,0.3710201899992788,3,53.0
790.0,1,10.0,0.3333333333333333,8.607204309382874,1,25.0,0.4614505936826917,1,25.0
795.0,3,21.0,0.65625,10.358107790989182,3,24.0,0.6633043032044914,3,24.0
800.0,3,36.0,1.125,10.79450001987328,3,36.0,0.694651237430173,3,36.0
805.0,0,0.0,0.0,9.083484959652363,0,13.0,0.546244202485081,0,13.0
810.0,6,18.0,0.72,7.138548268940741,6,18.0,0.28079326266410126,6,18.0
815.0,6,18.0,0.8181818181818182,5.852199847332821,6,41.0,0.1954154150574832,6,41.0
820.0,1,8.0,0.36363636363636365,9.983095248446453,1,21.0,0.6194429357687014,1,21.0
825.0,2,4.0,0.17391304347826086,9.19338940061697,2,20.0,0.5320411388662073,2,20.0
830.0,7,30.0,1.25,8.268234377821054,7,46.0,0.42403804125157535,7,46.0
835.0,3,11.0,0.4782608695652174,7.799978771658795,3,47.0,0.4884982168708877,3,47.0
840.0,1,2.0,0.08695652173913043,8.655864261841959,1,8.0,0.5272730582613216,1,8.0
845.0,1,7.0,0.25,10.401639577537194,1,7.0,0.6486718580183897,1,7.0
850.0,2,17.0,0.6538461538461539,10.160707189049955,2,17.0,0.606189333646071,2,17.0
855.0,2,2.0,0.08695652173913043,7.625036434024975,2,3.0,0.3576943811690703,2,3.0
860.0,7,31.0,1.4090909090909092,7.207896765162721,7,31.0,0.31126822921010516,7,31.0
865.0,4,19.0,1.0,6.123106682835842,4,49.0,0.30512187465420565,4,49.0
870.0,0,0.0,0.0,9.225812375698107,0,22.0,0.542695131507489,0,22.0
875.0,3,6.0,0.2857142857142857,7.754679860876,3,28.0,0.38491517231553735,3,28.0
880.0,8,34.0,1.7,6.552467181833128,8,56.0,0.3185472244219719,8,56.0
885.0,5,22.0,1.1,6.356497201746396,5,63.0,0.39754120744897703,5,63.0
890.0,1,4.0,0.19047619047619047,8.211298170006682,1,30.0,0.4511318153520712,1,30.0
895.0,2,13.0,0.5416666666666666,11.138370625672499,2,13.0,0.6607963252177246,2,13.0
900.0,2,3.0,0.13043478260869565,9.529853284316857,2,3.0,0.5855474874514692,2,3.0
905.0,6,26.0,1.2380952380952381,8.424002868619137,6,26.0,0.504609682507268,6,26.0
910.0,3,6.0,0.2727272727272727,7.537484502883819,3,33.0,0.4670532990406823,3,33.0
915.0,1,3.0,0.125,9.038393096553683,1,10.0,0.5707337588992456,1,10.0
920.0,2,13.0,0.52,10.579734877211717,2,13.0,0.6752136097902951,2,13.0
925.0,1,2.0,0.07142857142857142,9.293287123272023,1,4.0,0.60897118685635,1,4.0
930.0,6,21.0,0.7777777777777778,8.08518333238089,6,21.0,0.41506948480581024,6,21.0
935.0,5,13.0,0.52,6.164304810407303,5,37.0,0.31869762967917226,5,37.0
940.0,2,3.0,0.12,7.727514310231137,2,25.0,0.44121223557102524,2,25.0
945.0,3,15.0,0.46875,9.823865751111573,3,18.0,0.5897598788253898,3,18.0
950.0,2,2.0,0.06060606060606061,8.4219527417249,2,10.0,0.529951809888681,2,10.0
955.0,7,27.0,0.7941176470588235,7.32717856295975,7,30.0,0.37634196445745577,7,30.0
960.0,9,26.0,0.7428571428571429,6.266067986189133,9,54.0,0.3359052534901347,9,54.0
965.0,5,15.0,0.4166666666666667,6.725711352080055,5,61.0,0.3624642413840946,5,61.0
970.0,1,1.0,0.02857142857142857,5.9902616132872915,1,53.0,0.311720247766925,1,53.0
975.0,6,21.0,0.5833333333333334,6.5036615024813464,6,67.0,0.3167210778593018,6,67.0
980.0,6,21.0,0.5526315789473685,5.713717400441464,6,80.0,0.25852597265121097,6,80.0
985.0,6,15.0,0.4166666666666667,5.840918235964869,6,72.0,0.2575746081835578,6,72.0
990.0,4,26.0,0.7647058823529411,6.468980959994025,4,51.0,0.20330253843323617,4,51.0
995.0,1,1.0,0.030303030303030304,7.223988476084212,1,40.0,0.3494442911630957,1,40.0
1000.0,7,23.0,0.7419354838709677,5.86598550940447,7,51.0,0.289756509603574,7,51.0
1005.0,6,23.0,0.71875,4.485961455820057,6,70.0,0.21516458918435138,6,70.0
1010.0,4,10.0,0.3225806451612903,5.531518287799718,4,60.0,0.2671962649994889,4,60.0
1015.0,1,10.0,0.2777777777777778,7.75314590419633,1,34.0,0.4046935519876145,1,34.0
1020.0,2,20.0,0.5405405405405406,8.733207823170332,2,29.0,0.4996991760359493,2,29.0
1025.0,2,2.0,0.06060606060606061,8.35623816281597,2,10.0,0.5137030151880098,2,10.0
1030.0,6,22.0,0.8148148148148148,6.088739646537401,6,29.0,0.19620427987417668,6,29.0
1035.0,7,22.0,0.8148148148148148,5.150290525978666,7,50.0,0.21030822579525824,7,50.0
1040.0,1,2.0,0.07142857142857142,7.564533371674061,1,43.0,0.41176742666652577,1,43.0
1045.0,0,0.0,0.0,9.327643387421462,0,15.0,0.4840639464020097,0,15.0
1050.0,2,3.0,0.125,8.04220350320839,2,18.0,0.47237922777755126,2,18.0
1055.0,7,28.0,1.12,6.909336962020494,7,43.0,0.3944681956849046,7,43.0
1060.0,6,25.0,1.0416666666666667,5.7148142505676915,6,61.0,0.3524356052427703,6,61.0
1065.0,2,7.0,0.28,6.567905135167565,2,41.0,0.3355000909210006,2,41.0
1070.0,4,26.0,0.896551724137931,9.543302962319183,4,29.0,0.557091954529396,4,29.0
1075.0,1,1.0,0.034482758620689655,8.275963541990862,1,22.0,0.499547798707632,1,22.0
1080.0,6,21.0,0.75,7.845061601894763,6,24.0,0.42239366769073156,6,24.0
1085.0,6,18.0,0.6666666666666666,5.939427876955994,6,43.0,0.2330694876925181,6,43.0
1090.0,4,25.0,1.0869565217391304,6.459802400314793,4,43.0,0.2884581827872614,4,43.0
1095.0,2,5.0,0.19230769230769232,7.70470880611332,2,33.0,0.41410904768186296,2,33.0
1100.0,8,30.0,1.2,6.895037638509772,8,43.0,0.3454656940319533,8,43.0
1105.0,7,28.0,1.1666666666666667,5.472288542026592,7,61.0,0.28252241588350624,7,61.0
1110.0,1,1.0,0.043478260869565216,6.997497767190803,1,42.0,0.37671990688650153,1,42.0
1115.0,1,6.0,0.21428571428571427,10.072212619588337,1,15.0,0.6076957918472151,1,15.0
1120.0,1,11.0,0.4074074074074074,10.392375927678236,1,11.0,0.6992131007881494,1,11.0
1125.0,2,21.0,0.8076923076923077,10.361772553038186,2,21.0,0.7000667283735916,2,21.0
