step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
170.0,2,14.0,0.5833333333333334,9.079965572760992,1,9.0,0.7203954433206645,1,9.0,0.6674627601331551,0,0.0,0.31871928681108713,0,4.0,0.5489684372862025,2,22.0
175.0,1,5.0,0.17857142857142858,8.634786334936766,0,0.0,0.9334021881840475,0,2.0,0.6380710741365846,1,5.0,0.49262261529841783,0,4.0,0.2720170556401388,1,11.0
180.0,4,7.0,0.25,9.206026539589368,1,1.0,0.6752485410875888,0,2.0,0.3390072031279007,0,2.0,0.9329019206434469,3,10.0,0.36644845824715794,4,15.0
185.0,0,0.0,0.0,9.89116285005973,0,0.0,0.7154560394127033,0,2.0,0.4423258798610866,0,2.0,0.9427480582238802,0,13.0,0.6711857313108328,0,17.0
190.0,2,6.0,0.2,9.861646536291762,1,4.0,0.6600799548275932,1,4.0,0.7844025680200802,0,0.0,0.5589465302486994,0,4.0,0.4509682012641269,2,12.0
195.0,3,10.0,0.3448275862068966,9.040179382488565,0,0.0,0.6506469167557164,0,2.0,0.7419905129910644,2,8.0,0.4785691578164772,1,5.0,0.312173044940056,3,15.0
200.0,3,11.0,0.3793103448275862,8.995783821054596,1,2.0,0.649450596603494,1,4.0,0.39668069431296005,0,8.0,0.6102380515552122,1,11.0,0.46092234957462325,3,25.0
205.0,0,0.0,0.0,10.499675094544166,0,0.0,0.9938207025908452,0,6.0,0.3959509326904131,0,2.0,0.8554599598450365,0,6.0,0.7817876553911556,0,14.0
210.0,2,4.0,0.16666666666666666,9.577901581243049,0,0.0,1.0,0,2.0,0.6194585518391041,2,4.0,0.5497615409299297,0,4.0,0.5947852971211799,2,10.0
215.0,2,14.0,0.5833333333333334,8.02933214365725,0,0.0,0.9574407284429777,0,2.0,0.8211798034967143,2,14.0,0.16595791507179575,0,3.0,0.14441254345055624,2,19.0
220.0,6,17.0,0.7391304347826086,8.110609493249433,0,0.0,0.9678299391116005,1,4.0,0.3443199192077351,2,19.0,0.09257313151270768,3,13.0,0.2425804838164685,6,36.0
225.0,0,0.0,0.0,10.046952404655313,0,0.0,1.0,0,1.0,0.6044003642515576,0,7.0,0.666280728308838,0,15.0,0.6281501273272766,0,23.0
230.0,1,1.0,0.058823529411764705,11.610809077064765,0,0.0,0.9775992822197788,0,0.0,0.6240402349668656,0,0.0,0.9867786791226048,1,5.0,0.7511740267570358,1,5.0
235.0,1,6.0,0.35294117647058826,11.185545677046282,0,0.0,0.9715212196671024,0,0.0,0.2232818644469851,0,0.0,1.0,1,8.0,0.6616588042427227,1,8.0
240.0,2,15.0,0.9375,11.277621828929002,0,0.0,0.9450838362576716,1,4.0,2.5990280131501065e-05,0,0.0,1.0,1,13.0,0.49760200577386376,2,17.0
245.0,1,3.0,0.23076923076923078,10.561515708040897,1,3.0,0.7214107867593876,0,0.0,1.0,0,0.0,0.8966832059998853,0,0.0,0.8178565475279653,1,3.0
250.0,1,1.0,0.06666666666666667,11.02534365238485,1,1.0,0.5879703360075772,0,0.0,1.0,0,0.0,0.9629955054859426,0,0.0,1.0,1,1.0
255.0,2,9.0,0.6,11.728971482741365,2,9.0,0.5675916288068094,0,2.0,0.8779276095317644,0,0.0,0.9787719945569199,0,0.0,1.0,2,11.0
260.0,1,1.0,0.07142857142857142,8.757841211378404,0,6.0,0.46690004041467426,0,2.0,0.8706405552689723,1,1.0,0.6357586624731685,0,0.0,1.0,1,9.0
265.0,1,5.0,0.3333333333333333,9.915539907151883,1,5.0,0.6404384722890871,0,0.0,0.8888619694608562,0,2.0,0.6294681918953665,0,0.0,1.0,1,7.0
270.0,0,0.0,0.0,11.478907225166491,0,0.0,0.6673464845798999,0,0.0,0.97164164649379,0,2.0,0.9158498977736871,0,2.0,0.9454993644733162,0,4.0
275.0,1,3.0,0.16666666666666666,11.294564298558505,1,3.0,0.5213508840859141,0,2.0,0.9682599092102073,0,0.0,0.839266151551243,0,2.0,0.9584098374726681,1,7.0
280.0,0,0.0,0.0,12.04168636193811,0,0.0,0.8192179173204417,0,2.0,0.7604964937691101,0,0.0,0.9502349048612366,0,0.0,0.9468622680202603,0,2.0
285.0,0,0.0,0.0,11.01131175481465,0,0.0,0.7913698006739258,0,0.0,0.18788430603409312,0,2.0,0.9766635064213796,0,0.0,0.8795927078885518,0,2.0
290.0,1,1.0,0.0625,10.924177019210788,1,1.0,0.60338271071387,0,0.0,1.0,0,2.0,0.9062530130247589,0,0.0,0.9468301141763908,1,3.0
295.0,3,12.0,0.75,9.583099306478493,2,10.0,0.30149239594717736,0,0.0,0.8716237869938319,0,0.0,0.7100242479627467,1,2.0,0.48679966709066774,3,12.0
300.0,2,12.0,0.8,9.051881694315982,0,7.0,0.2592324111191201,0,0.0,0.8777588075464168,1,5.0,0.7156171363969892,1,7.0,8.220141974029996e-06,2,19.0
305.0,2,6.0,0.375,9.449878190414067,1,5.0,0.5000121739495843,0,0.0,0.9058725576248525,1,3.0,0.5899432715321458,0,0.0,1.0,2,8.0
310.0,1,6.0,0.42857142857142855,10.146573883163972,0,0.0,0.9956935110353954,0,0.0,0.6415651724979279,1,8.0,0.6683607403857803,0,2.0,0.8903441760646557,1,10.0
315.0,1,1.0,0.058823529411764705,9.356662258116236,0,0.0,0.9718117763927792,0,2.0,0.6283426025849577,1,3.0,0.363819700836679,0,2.0,0.9564864588644475,1,7.0
320.0,1,6.0,0.375,11.176191375656652,0,0.0,0.9358125506665124,0,2.0,0.967424528396003,1,6.0,0.4668197724303191,0,0.0,0.9673200324587599,1,8.0
325.0,0,0.0,0.0,12.13524914535715,0,0.0,0.9441026064436722,0,0.0,0.9520565117488102,0,0.0,0.9748464735153186,0,0.0,0.972828116326329,0,0.0
330.0,0,0.0,0.0,11.733835418465677,0,0.0,0.9220153715885026,0,0.0,0.9684900059416448,0,0.0,0.8631345043784964,0,2.0,0.9474732597358877,0,2.0
335.0,0,0.0,0.0,12.577281486870524,0,0.0,0.9993296899210317,0,0.0,1.0,0,0.0,0.9031816177544826,0,2.0,0.9669356447801087,0,2.0
340.0,0,0.0,0.0,11.478931760565892,0,0.0,0.8963998991340415,0,0.0,1.0,0,0.0,0.713357651721853,0,0.0,0.989448120157431,0,0.0
345.0,2,3.0,0.25,9.743710474593406,1,2.0,0.6397797827722628,0,0.0,1.0,1,1.0,0.4597494784025899,0,0.0,1.0,2,3.0
350.0,2,8.0,0.6666666666666666,9.58315432981704,1,2.0,0.45633631295488647,0,0.0,1.0,1,6.0,0.46763643333829974,0,1.0,0.9790174105430367,2,9.0
355.0,2,8.0,0.8888888888888888,8.848011488565477,2,8.0,0.001105611954053416,0,0.0,0.9756431184956936,0,2.0,0.9195761086293424,0,1.0,0.9532543841277843,2,11.0
360.0,1,2.0,0.18181818181818182,10.02998576947418,0,4.0,0.2111972986652122,0,0.0,0.9514004840121375,1,4.0,0.7395889444781762,0,0.0,0.913093244015809,1,8.0
365.0,0,0.0,0.0,11.050165340181733,0,0.0,1.0,0,2.0,0.9445937780287266,0,2.0,0.6710648780409652,0,0.0,0.9719810874264171,0,4.0
370.0,1,4.0,0.36363636363636365,10.208074122446753,0,0.0,1.0,0,2.0,0.7382078726647809,1,6.0,0.5383187532159776,0,2.0,0.9742365972845359,1,10.0
375.0,2,14.0,1.4,9.145655053854595,0,0.0,1.0,1,5.0,0.49003306316064893,1,11.0,0.0,0,2.0,0.7926477098069629,2,18.0
380.0,1,4.0,0.3333333333333333,10.351500261610962,0,0.0,0.9476403872805492,0,0.0,0.5968663820758633,0,0.0,0.9911163483536237,1,4.0,0.5682478448783953,1,4.0
385.0,1,9.0,0.75,11.43222277902359,0,0.0,0.9813165002727263,0,0.0,1.0,0,0.0,0.9752898794509679,1,11.0,0.6786602790347203,1,11.0
390.0,1,1.0,0.09090909090909091,9.030904724798708,0,0.0,0.045733692577388727,0,0.0,0.9968770505321084,0,0.0,0.9765722741773024,1,3.0,0.5628028648120498,1,3.0
395.0,3,13.0,1.1818181818181819,9.1999793408514,1,4.0,0.0,0,0.0,0.8933681317871842,0,0.0,0.9612557230451846,2,9.0,0.31580450369344365,3,13.0
400.0,0,0.0,0.0,10.210443857346977,0,0.0,1.0,0,0.0,0.9482167035188958,0,0.0,0.8649985757331979,0,6.0,0.5319027077286799,0,6.0
405.0,1,2.0,0.13333333333333333,11.730983281991286,0,0.0,0.9379180902459754,0,2.0,0.965734249901272,1,2.0,0.6617574404024854,0,0.0,0.9794852226278267,1,4.0
410.0,0,0.0,0.0,10.976458977744038,0,0.0,0.9724753276662191,0,2.0,0.8140669567612441,0,0.0,0.7078767603240456,0,0.0,0.9635344780374733,0,2.0
415.0,0,0.0,0.0,10.96984018917363,0,0.0,0.6643221869668459,0,0.0,0.2776043300509212,0,0.0,0.9062352961714413,0,2.0,0.9347640403147776,0,2.0
420.0,1,3.0,0.23076923076923078,9.841218199126306,0,0.0,0.28757583008847226,1,3.0,0.5384872726244149,0,0.0,0.9198784483507255,0,2.0,0.7325206102596657,1,5.0
425.0,3,9.0,0.6923076923076923,9.503904687173813,1,4.0,0.0,0,0.0,0.9468709963076827,1,2.0,0.42552884199987046,1,3.0,0.4550132708376408,3,9.0
430.0,1,1.0,0.07692307692307693,9.736724560277647,0,0.0,0.9978106483481934,0,0.0,0.9456074051986568,0,0.0,0.2152384225414359,1,3.0,0.6426920528246328,1,3.0
435.0,1,6.0,0.4,11.495464214098405,0,0.0,0.9419355238929347,0,0.0,0.7490068926643377,0,2.0,0.9145277089222069,1,10.0,0.7686659898855842,1,12.0
440.0,2,6.0,0.4,9.578609629795467,0,0.0,0.9071987398413603,1,4.0,0.4497169581209028,0,2.0,0.9670728828992181,1,6.0,0.5070427528046979,2,12.0
445.0,2,10.0,0.6666666666666666,8.356703336121061,0,0.0,0.513319432133706,0,0.0,0.6861791854367362,0,0.0,0.9360084144769297,2,12.0,0.005070282176199437,2,12.0
450.0,1,3.0,0.1875,9.330672871610126,1,3.0,0.5623212616908791,0,0.0,0.9536130325133582,0,0.0,0.18953020067692056,0,12.0,0.5681465121273178,1,15.0
455.0,1,4.0,0.26666666666666666,11.086981141290712,0,0.0,0.8993233271439273,0,0.0,0.8282064015761307,1,4.0,0.0,0,2.0,0.9556494448507546,1,6.0
460.0,1,3.0,0.2,10.441584920559839,0,0.0,0.7637360089461602,1,3.0,0.471490294615994,0,2.0,0.9145731612137867,0,0.0,0.5847848759224642,1,5.0
465.0,1,4.0,0.3076923076923077,9.694254274209573,0,0.0,0.5004165373761275,0,0.0,0.8256205704759303,0,2.0,0.976051383027295,1,4.0,0.0,1,6.0
470.0,0,0.0,0.0,11.020124936816401,0,0.0,0.951450786259922,0,0.0,0.8511042097044519,0,2.0,0.014547411100729744,0,2.0,0.9134575741225324,0,4.0
475.0,1,5.0,0.4166666666666667,11.831020859335082,0,0.0,0.9583366252031387,0,0.0,0.8592560999915728,1,7.0,0.49819986118067733,0,2.0,0.9145724334940768,1,9.0
480.0,1,1.0,0.06666666666666667,10.042715969709548,1,1.0,0.6161122230417393,0,0.0,0.8416023179645489,0,0.0,0.9239870308476874,0,2.0,0.12509448441180424,1,3.0
485.0,4,8.0,0.5,9.000452676582842,0,0.0,0.7594010051254863,1,1.0,0.7170256888497092,1,1.0,0.4856317002915652,2,8.0,0.0011184118884090069,4,10.0
490.0,2,7.0,0.4375,9.945017450236197,0,0.0,0.9560744689362788,1,8.0,0.7467629594812543,1,1.0,0.4960140481306052,0,5.0,0.7176017176692019,2,14.0
495.0,1,6.0,0.42857142857142855,11.309104430082417,0,0.0,1.0,0,2.0,0.795540161555309,1,6.0,0.6366873612379297,0,2.0,0.9508281852787084,1,10.0
500.0,1,4.0,0.26666666666666666,11.096219344061957,0,0.0,0.9665272247371954,1,4.0,0.37508992893944926,0,0.0,0.5467550715833339,0,2.0,0.9278908719700445,1,6.0
505.0,3,10.0,0.625,9.863738476006906,0,0.0,0.7409242994680298,1,3.0,4.523263044415645e-05,1,4.0,0.4973031976845761,1,3.0,0.00024436592429899197,3,10.0
510.0,2,11.0,0.7333333333333333,9.94311419335413,1,3.0,0.7920364792818301,1,8.0,0.0,0,0.0,0.6666515281189394,0,2.0,0.9811348935196859,2,13.0
515.0,1,2.0,0.13333333333333333,9.236018011015652,1,2.0,0.546156714480163,0,0.0,1.0,0,0.0,0.9829315529753333,0,4.0,0.963655718683011,1,6.0
520.0,2,11.0,0.7333333333333333,11.016264017336782,2,11.0,0.5908451059700449,0,0.0,1.0,0,2.0,0.931498132893894,0,2.0,0.9113394938221188,2,15.0
525.0,0,0.0,0.0,10.49097959288548,0,7.0,0.662297618227993,0,0.0,1.0,0,2.0,0.7744958918379559,0,0.0,1.0,0,9.0
530.0,2,4.0,0.26666666666666666,8.539004381177044,2,4.0,0.3308912679370166,0,2.0,0.9489376251504358,0,0.0,0.6823891741830712,0,0.0,1.0,2,6.0
535.0,2,6.0,0.42857142857142855,8.059349614865,1,11.0,0.49227649747844016,0,2.0,0.9436829726572725,1,3.0,0.004560393988072753,0,2.0,0.9609587557159576,2,18.0
540.0,1,3.0,0.1875,9.04497753874879,1,6.0,0.6396289876433155,0,0.0,1.0,0,5.0,0.6590545295008022,0,2.0,0.9793635721158198,1,13.0
545.0,1,1.0,0.0625,9.674466404009152,1,1.0,0.6972839448328618,0,0.0,1.0,0,2.0,0.7079343706145503,0,0.0,0.9500733884687739,1,3.0
550.0,1,6.0,0.3157894736842105,9.988630266839495,1,6.0,0.5811716944587246,0,2.0,0.9312626342113266,0,2.0,0.784736031981433,0,0.0,0.02376077210395503,1,10.0
555.0,2,6.0,0.3157894736842105,8.635144300404765,0,0.0,0.7822034326972698,0,2.0,0.9528557088208341,1,3.0,0.4867566908173246,1,5.0,0.44546876710100203,2,10.0
560.0,5,18.0,0.8571428571428571,8.346094294145606,1,1.0,0.5118284797471137,0,0.0,0.729281915784539,4,21.0,0.533937404511494,0,0.0,0.926574138969833,5,22.0
565.0,5,39.0,1.625,7.270481333409497,0,0.0,0.5235211003141421,1,2.0,0.5852025035202545,4,41.0,0.35333660111673676,0,0.0,0.9600365668945967,5,43.0
570.0,10,80.0,3.076923076923077,6.951627526771071,1,1.0,0.7302920653060688,1,9.0,0.7046392801347051,8,76.0,0.1269863943331078,0,0.0,0.9808105304850567,10,86.0
575.0,10,116.0,4.142857142857143,6.408785714290421,0,0.0,0.833492210044809,0,2.0,0.60012451873651,10,120.0,0.07821768949628762,0,0.0,0.979580770832659,10,122.0
580.0,13,176.0,5.67741935483871,7.033039678760511,0,0.0,0.8685487522849428,1,4.0,0.45820101270964037,12,178.0,0.13854726744677406,0,0.0,0.9791282784336678,13,182.0
585.0,10,144.0,4.5,5.328614402872507,1,2.0,0.4732145457423857,0,0.0,0.9956228248658271,9,202.0,0.18722685915823217,0,0.0,0.007693687343976012,10,204.0
590.0,8,119.0,3.966666666666667,6.116430521411159,1,7.0,0.5222161391025834,0,0.0,0.9226844390617366,6,184.0,0.1746529418930042,1,7.0,0.48302160839133507,8,198.0
595.0,5,61.0,2.033333333333333,5.8492073728655525,2,5.0,0.3631215057256163,0,0.0,0.9268057309604856,3,154.0,0.1388740229408818,0,2.0,0.8491006162133781,5,161.0
600.0,6,26.0,0.8387096774193549,7.5178872296113335,2,14.0,0.4649888467565765,0,0.0,0.8641204243519807,4,130.0,0.24851496964996692,0,2.0,0.8975745963905641,6,146.0
605.0,6,36.0,1.1612903225806452,6.888062246553575,0,11.0,0.4535416198226021,0,0.0,1.0,6,154.0,0.24363955762649822,0,2.0,0.7116425950429119,6,167.0
610.0,14,90.0,3.3333333333333335,5.763284648235743,1,5.0,0.4754449918103853,0,2.0,0.93763772191516,12,199.0,0.07338028271662031,1,4.0,0.6367695533991168,14,210.0
615.0,12,113.0,4.346153846153846,5.000232273434772,1,1.0,0.4241650339716043,0,2.0,0.9738698068185005,10,224.0,0.02581660902692871,1,1.0,0.4885555949569376,12,228.0
620.0,11,159.0,4.96875,7.144190000403231,2,9.0,0.5778659397862402,0,0.0,0.6774936442972461,8,211.0,0.2219966058808217,1,8.0,0.6088128585241265,11,228.0
625.0,10,187.0,6.032258064516129,6.764493204887856,0,6.0,0.6514901796723942,0,0.0,0.9230675462933048,10,254.0,0.08133234149074774,0,2.0,0.8882285232660724,10,262.0
630.0,13,245.0,7.903225806451613,7.119651538432611,1,1.0,0.7309656183645845,0,2.0,0.8861619053408115,12,311.0,5.657272303716839e-05,0,1.0,0.8477501790857491,13,315.0
635.0,10,276.0,9.857142857142858,5.895534101973143,0,0.0,0.45839681551536354,1,4.0,0.6317576549127546,9,346.0,0.03479634892316407,0,1.0,0.9352814534204987,10,351.0
640.0,12,335.0,12.884615384615385,6.220825184126549,1,4.0,0.004453507533119323,2,12.0,0.31763863567478023,9,376.0,0.2236139790206484,0,2.0,0.8573909239680537,12,394.0
645.0,9,364.0,14.0,5.209750722790381,0,3.0,0.5634140201705938,0,8.0,0.16633484076375732,9,421.0,0.08645180641916382,0,2.0,0.6494184294535299,9,434.0
650.0,12,422.0,15.071428571428571,6.626893122287791,0,0.0,0.9794492295071343,0,2.0,0.8860657563379647,11,475.0,0.001835374304631011,1,6.0,0.7111127126096349,12,483.0
655.0,9,301.0,11.576923076923077,6.85592301217872,0,0.0,0.9570071273855008,0,2.0,0.8589434277756364,9,448.0,0.03282379660800099,0,2.0,0.9413383965157706,9,452.0
660.0,5,74.0,2.740740740740741,7.9752295356291025,0,0.0,0.6733152949657404,1,1.0,0.5808968030119722,4,340.0,0.316614583992725,0,0.0,0.902098364268948,5,341.0
665.0,4,19.0,0.7307692307692307,6.335319029242798,0,0.0,1.0,0,0.0,0.9496458815159985,4,356.0,0.230680854925271,0,0.0,0.012634382436679137,4,356.0
670.0,8,50.0,1.8518518518518519,6.676590273589458,0,0.0,0.9838132393468316,0,1.0,0.9515018666795012,7,383.0,0.23590179607275985,1,7.0,0.6297144983632585,8,391.0
675.0,10,87.0,3.3461538461538463,6.064671672002226,0,0.0,0.9897517104209513,0,1.0,0.9342523144508296,10,425.0,0.17312974485219942,0,2.0,0.9242877957393302,10,428.0
680.0,12,105.0,3.75,5.285519351783535,0,0.0,0.9227615848474153,1,1.0,0.6472755892893716,11,457.0,0.13041089056196573,0,0.0,1.0,12,458.0
685.0,11,158.0,5.642857142857143,5.316684282857708,0,0.0,0.9416423345104665,0,0.0,0.3401692021098133,11,498.0,0.09177946242160671,0,2.0,0.8703216414284238,11,500.0
690.0,13,218.0,7.785714285714286,5.709280739903019,0,0.0,0.04423823920694798,0,0.0,0.848346748926664,13,557.0,0.006646426973035976,0,4.0,0.8689098637175025,13,561.0
695.0,14,287.0,10.62962962962963,5.170738592130101,0,0.0,0.9704770387833488,0,0.0,0.9090586248675036,14,626.0,1.1834300657050008e-05,0,2.0,0.6510534799991813,14,628.0
700.0,17,362.0,11.67741935483871,5.296941845349757,0,0.0,0.9306437868763631,1,1.0,0.7062415848065584,14,697.0,0.08808480538378147,2,5.0,0.43647378232163475,17,703.0
705.0,16,436.0,13.212121212121213,4.791377642231112,0,0.0,0.7175244620635495,1,6.0,0.6955081600847854,15,770.0,0.04173752918881576,0,9.0,0.3915965382892619,16,785.0
710.0,16,388.0,11.085714285714285,5.462127393523202,1,5.0,0.6346287332076387,1,11.0,0.5590590273881718,13,737.0,0.02958974067571408,1,5.0,0.5856083255061693,16,758.0
715.0,10,228.0,6.514285714285714,6.398983326220542,1,1.0,0.30728979268733,1,16.0,0.7531150606150306,8,593.0,0.1062734617819081,0,0.0,0.538784684063315,10,610.0
720.0,6,100.0,3.0303030303030303,6.652588048889618,2,11.0,0.33075298995799,0,0.0,0.6184361739209253,4,530.0,0.13563741853000957,0,0.0,0.7500898482200412,6,541.0
725.0,9,115.0,3.59375,5.3755567147478525,1,11.0,0.4544737116658199,2,7.0,0.20458400697664056,6,557.0,0.11292959363186264,0,0.0,0.4278741958698197,9,575.0
730.0,14,164.0,5.857142857142857,4.087675377139637,1,16.0,0.4880132195316054,1,15.0,0.49450704429506437,10,598.0,0.012848982665573272,2,6.0,0.0010951582948934952,14,635.0
735.0,13,214.0,8.56,4.007961767574093,1,21.0,0.47776450083259925,0,6.0,0.7236635962440116,12,653.0,0.0013860142381021913,0,6.0,0.7241441970698932,13,686.0
740.0,16,288.0,10.666666666666666,4.550257847204633,2,28.0,0.4851129476506817,1,6.0,0.009415289454226984,13,718.0,0.06794711524318595,0,2.0,0.9270278936721897,16,754.0
745.0,15,228.0,7.862068965517241,4.558261555129338,2,38.0,0.5639795815689128,2,16.0,1.4751436368254483e-05,10,723.0,0.1268669943913823,1,3.0,0.2777098264078201,15,780.0
750.0,16,289.0,9.96551724137931,4.670636362799811,3,49.0,0.4054282188242637,0,8.0,0.26497774780833844,10,686.0,0.12913468946476533,3,17.0,0.43521058386762507,16,760.0
755.0,15,346.0,12.814814814814815,3.9497670417293183,5,69.0,0.19400300087886033,0,0.0,1.0,10,736.0,0.0007851533328433473,0,18.0,0.7365335471419947,15,823.0
