step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
11380.0,53,631.0,6.247524752475248,1.995057065788182,53,3557.0,0.0753488501899827,53,3557.0,False,,
11385.0,60,757.0,7.421568627450981,2.2322500133752583,60,3618.0,0.09853457775228128,60,3618.0,False,,
11390.0,60,852.0,8.606060606060606,1.5582319315491062,60,3672.0,0.06274451337978912,60,3672.0,False,,
11395.0,63,921.0,9.118811881188119,1.82135704370216,63,3546.0,0.05692526584719708,63,3546.0,False,,
11400.0,49,698.0,7.122448979591836,2.224617308564089,49,3395.0,0.08849107385013923,49,3395.0,False,,
11405.0,49,537.0,5.479591836734694,2.247048168247353,49,3303.0,0.08287934116619679,49,3303.0,False,,
11410.0,47,572.0,6.085106382978723,2.138134946010178,47,3279.0,0.07668037266937261,47,3279.0,False,,
11415.0,59,675.0,6.958762886597938,2.007723695239854,59,3286.0,0.06520832033239614,59,3286.0,False,,
11420.0,62,860.0,8.6,2.987368987396364,62,3291.0,0.11320544417331464,62,3291.0,False,,
11425.0,55,903.0,9.40625,2.1877682318436062,55,3357.0,0.09318395759428792,55,3357.0,False,,
11430.0,51,900.0,9.782608695652174,2.1665802015747233,51,3192.0,0.09103312217411423,51,3192.0,False,,
11435.0,50,712.0,7.416666666666667,2.046259796610428,50,3253.0,0.08624844696115677,50,3253.0,False,,
11440.0,46,542.0,5.705263157894737,2.312015072443968,46,3098.0,0.09630646788586746,46,3098.0,False,,
11445.0,51,598.0,6.229166666666667,1.7649265980659752,51,3221.0,0.058845015546117575,51,3221.0,False,,
11450.0,59,738.0,7.38,1.5799417356061405,59,3289.0,0.04452871630753434,59,3289.0,False,,
11455.0,59,836.0,8.277227722772277,1.9832890928728735,59,3370.0,0.08010437840358763,59,3370.0,False,,
11460.0,52,860.0,8.686868686868687,2.2053811745975067,52,3238.0,0.09201622545848766,52,3238.0,False,,
11465.0,48,640.0,6.597938144329897,1.9535233291950589,48,3201.0,0.07187127289893053,48,3201.0,False,,
11470.0,49,490.0,5.0,2.117227405763572,49,3118.0,0.08445924381254995,49,3118.0,False,,
11475.0,49,546.0,5.6875,2.209932981045748,49,3094.0,0.08286282993405306,49,3094.0,False,,
11480.0,54,659.0,6.936842105263158,2.062985424661,54,3084.0,0.05315833534387963,54,3084.0,False,,
11485.0,66,859.0,8.855670103092784,2.347567764830034,66,3124.0,0.05715351758423494,66,3124.0,False,,
11490.0,54,916.0,9.541666666666666,2.413777027063562,54,3192.0,0.10703304949345221,54,3192.0,False,,
11495.0,51,942.0,10.02127659574468,2.856696311524361,51,3070.0,0.13728324939947764,51,3070.0,False,,
11500.0,48,703.0,7.4,2.1838722612747015,48,2936.0,0.08213186935105089,48,2936.0,False,,
11505.0,44,500.0,5.208333333333333,2.3866184064991347,44,2837.0,0.0890228432567504,44,2837.0,False,,
11510.0,44,554.0,5.831578947368421,2.1332324782031904,44,2856.0,0.08319139139600375,44,2856.0,False,,
11515.0,58,683.0,7.26595744680851,1.8569921102048728,58,2841.0,0.057672831491221495,58,2841.0,False,,
11520.0,61,877.0,9.135416666666666,2.3445846808790924,61,2971.0,0.06969239093673926,61,2971.0,False,,
11525.0,56,935.0,9.444444444444445,2.1440823245879823,56,3025.0,0.09125026043796398,56,3025.0,False,,
11530.0,52,965.0,10.26595744680851,2.8514883768517407,52,2937.0,0.1475241088595247,52,2937.0,False,,
11535.0,48,723.0,7.610526315789474,2.1669659617692845,48,2894.0,0.09534916891214248,48,2894.0,False,,
11540.0,47,545.0,5.7368421052631575,2.3322599403976834,47,2801.0,0.08912306976982202,47,2801.0,False,,
11545.0,51,495.0,5.103092783505154,1.9441778091032937,51,2791.0,0.0764130323621714,51,2791.0,False,,
11550.0,62,633.0,6.525773195876289,1.892450375911527,62,2823.0,0.06414948713090513,62,2823.0,False,,
11555.0,70,801.0,8.257731958762887,1.3498084859618955,70,3026.0,0.028037026421721373,70,3026.0,False,,
11560.0,76,921.0,9.118811881188119,1.5827857676241144,76,3140.0,0.0472564577251311,76,3140.0,False,,
11565.0,66,929.0,9.383838383838384,2.2743847035683866,66,3214.0,0.10094537438800613,66,3214.0,False,,
11570.0,54,787.0,8.284210526315789,2.2203530817886055,54,3137.0,0.08960462696467808,54,3137.0,False,,
11575.0,49,589.0,6.26595744680851,2.2190924277457946,49,3056.0,0.08273733642823612,49,3056.0,False,,
11580.0,45,535.0,5.752688172043011,2.573847482609284,45,3003.0,0.10127649632146815,45,3003.0,False,,
11585.0,44,521.0,5.725274725274725,2.312574951941839,44,3054.0,0.08380963229411678,44,3054.0,False,,
11590.0,53,606.0,6.733333333333333,2.015936099548852,53,3036.0,0.04925631009516322,53,3036.0,False,,
11595.0,57,786.0,8.543478260869565,2.5161837885865697,57,3006.0,0.07398950106172797,57,3006.0,False,,
11600.0,56,972.0,10.340425531914894,3.758117041707409,56,3004.0,0.14417232607413968,56,3004.0,False,,
11605.0,50,998.0,11.340909090909092,2.8734680601794054,50,3036.0,0.13731076558387834,50,3036.0,False,,
11610.0,53,1011.0,11.620689655172415,2.3350686347964826,53,2907.0,0.10446351437772183,53,2907.0,False,,
11615.0,46,735.0,8.258426966292134,2.355203962295552,46,2866.0,0.10609414306917506,46,2866.0,False,,
11620.0,39,468.0,5.2,2.7061202753017928,39,2772.0,0.11506116902287837,39,2772.0,False,,
11625.0,47,507.0,5.633333333333334,2.0488679831881824,47,2825.0,0.0720456601843982,47,2825.0,False,,
11630.0,54,618.0,6.4375,1.8818125668283432,54,2830.0,0.056398865847635204,54,2830.0,False,,
11635.0,59,816.0,8.326530612244898,2.681400647834185,59,2933.0,0.1065297899367136,59,2933.0,False,,
11640.0,55,856.0,9.010526315789473,2.49726707554724,55,2949.0,0.11636009900762566,55,2949.0,False,,
11645.0,51,888.0,9.866666666666667,2.2396821218154157,51,2812.0,0.09151372303246753,51,2812.0,False,,
11650.0,50,829.0,8.819148936170214,2.238600765353679,50,2806.0,0.09293933413958377,50,2806.0,False,,
11655.0,45,854.0,9.182795698924732,2.6266000306928636,45,2830.0,0.1038749716405592,45,2830.0,False,,
11660.0,51,911.0,9.902173913043478,1.541520749081418,51,2959.0,0.05601790814408187,51,2959.0,False,,
11665.0,62,1041.0,10.731958762886597,1.5456869621721778,62,3075.0,0.04910386587042627,62,3075.0,False,,
11670.0,61,1240.0,12.4,2.640489821410479,61,3191.0,0.08272573767073406,61,3191.0,False,,
11675.0,55,1308.0,13.346938775510203,2.632889460586389,55,3259.0,0.11272247479164478,55,3259.0,False,,
11680.0,52,1312.0,14.26086956521739,2.2996761050480523,52,3024.0,0.0983700691799798,52,3024.0,False,,
11685.0,51,873.0,9.189473684210526,2.061190841340331,51,3052.0,0.08982053013213155,51,3052.0,False,,
11690.0,43,512.0,5.389473684210526,2.4219280074472826,43,2893.0,0.10561386877572017,43,2893.0,False,,
11695.0,49,582.0,6.0625,1.811552624255904,49,2912.0,0.06742344708200924,49,2912.0,False,,
11700.0,59,796.0,8.206185567010309,1.5729133015346102,59,2829.0,0.04466754237853863,59,2829.0,False,,
11705.0,62,912.0,8.854368932038835,1.7276465375376446,62,3025.0,0.06796522376000987,62,3025.0,False,,
11710.0,55,936.0,9.36,2.4426736955141193,55,3058.0,0.10205445940941515,55,3058.0,False,,
11715.0,53,1018.0,10.387755102040817,2.6417861840884083,53,3088.0,0.07927143886555219,53,3088.0,False,,
11720.0,55,1080.0,11.1340206185567,2.543300532714955,55,3172.0,0.09679397361265578,55,3172.0,False,,
11725.0,51,1153.0,12.397849462365592,2.627573510348131,51,3199.0,0.12110383002480304,51,3199.0,False,,
11730.0,55,1275.0,13.563829787234043,2.2030734580261333,55,3133.0,0.0986611979014928,55,3133.0,False,,
11735.0,51,1003.0,10.670212765957446,2.0497158259916928,51,3141.0,0.0880414762565244,51,3141.0,False,,
11740.0,51,823.0,8.068627450980392,2.4194419260501916,51,3063.0,0.09851899511290058,51,3063.0,False,,
11745.0,57,1011.0,10.009900990099009,2.9176052882989265,57,3090.0,0.12891018508295196,57,3090.0,False,,
11750.0,63,990.0,9.705882352941176,2.0609272716105083,63,3074.0,0.0744027223092468,63,3074.0,False,,
11755.0,71,913.0,8.864077669902912,1.5403327079474483,71,2982.0,0.034513278763067694,71,2982.0,False,,
11760.0,73,1111.0,11.0,1.7710038347082824,73,2997.0,0.05190853655964153,73,2997.0,False,,
11765.0,73,1281.0,13.071428571428571,1.856000183861293,73,3036.0,0.05532246320836893,73,3036.0,False,,
11770.0,62,1229.0,13.074468085106384,1.6582054801519932,62,3087.0,0.045151279041025984,62,3087.0,False,,
11775.0,51,981.0,10.436170212765957,2.2743041325178965,51,3079.0,0.08215378777852576,51,3079.0,False,,
11780.0,45,848.0,9.118279569892474,3.3266746399909985,45,2934.0,0.13316070077313152,45,2934.0,False,,
11785.0,45,789.0,8.576086956521738,3.43826163500917,45,2925.0,0.15141689290432098,45,2925.0,False,,
11790.0,42,707.0,7.943820224719101,2.8358831918465213,42,2855.0,0.12064769992694081,42,2855.0,False,,
11795.0,47,783.0,8.7,2.801711462995669,47,2785.0,0.12906303961974214,47,2785.0,False,,
11800.0,42,673.0,7.477777777777778,2.599746268442229,42,2668.0,0.1135699227250068,42,2668.0,False,,
11805.0,42,577.0,6.411111111111111,2.484809176692162,42,2549.0,0.09542100290188901,42,2549.0,False,,
11810.0,48,704.0,7.48936170212766,1.9587504538710876,48,2625.0,0.08467079925461661,48,2625.0,False,,
11815.0,51,916.0,9.74468085106383,2.34530110700012,51,2670.0,0.10680506004653759,51,2670.0,False,,
11820.0,54,1023.0,10.438775510204081,2.157297473536069,54,2715.0,0.09126873080779477,54,2715.0,False,,
11825.0,54,1061.0,11.052083333333334,2.017825044189953,54,2739.0,0.0745418103926075,54,2739.0,False,,
11830.0,52,1143.0,11.783505154639176,2.6199453322012434,52,2653.0,0.09094246308000412,52,2653.0,False,,
11835.0,49,789.0,8.1340206185567,2.368465988699112,49,2717.0,0.10162602248637265,49,2717.0,False,,
11840.0,48,648.0,6.967741935483871,2.508512093172379,48,2634.0,0.10426259438022986,48,2634.0,False,,
11845.0,65,786.0,7.86,1.734947441393664,65,2679.0,0.05424290798824271,65,2679.0,False,,
11850.0,63,896.0,8.96,1.9711879834693145,63,2724.0,0.08504087221543354,63,2724.0,False,,
11855.0,57,780.0,7.7227722772277225,2.154540506461234,57,2755.0,0.10270399676108843,57,2755.0,False,,
11860.0,56,647.0,6.47,2.0985876583459233,56,2597.0,0.06774381007729109,56,2597.0,False,,
11865.0,58,706.0,7.204081632653061,1.8152321024715576,58,2713.0,0.05980798488056336,58,2713.0,False,,
11870.0,61,751.0,7.822916666666667,2.0937895540702507,61,2602.0,0.056946299636455554,61,2602.0,False,,
11875.0,61,869.0,9.147368421052631,2.5438870879380135,61,2642.0,0.0687291933473216,61,2642.0,False,,
11880.0,54,813.0,8.83695652173913,2.066451704380363,54,2774.0,0.07141246006840915,54,2774.0,False,,
11885.0,50,790.0,8.494623655913978,2.507946699527846,50,2759.0,0.12220928370751008,50,2759.0,False,,
11890.0,46,628.0,6.610526315789474,2.825857365099973,46,2748.0,0.14415188840483087,46,2748.0,False,,
11895.0,44,519.0,5.580645161290323,2.2919734660521325,44,2702.0,0.08653965539739948,44,2702.0,False,,
11900.0,51,590.0,6.145833333333333,1.8891664503539431,51,2779.0,0.06409660407806955,51,2779.0,False,,
11905.0,61,717.0,7.391752577319588,2.01688774214285,61,2750.0,0.06510596510463339,61,2750.0,False,,
11910.0,61,915.0,9.53125,2.466006957181838,61,2773.0,0.06455489149112098,61,2773.0,False,,
11915.0,57,959.0,10.311827956989248,1.9787564728659925,57,2908.0,0.06861885586914333,57,2908.0,False,,
11920.0,54,981.0,10.326315789473684,2.4616107037670876,54,2898.0,0.11096567079923049,54,2898.0,False,,
11925.0,47,746.0,7.770833333333333,2.6945867881049934,47,2802.0,0.13267638547504587,47,2802.0,False,,
11930.0,42,511.0,5.378947368421053,2.7255986369121565,42,2696.0,0.11392822934180667,42,2696.0,False,,
11935.0,53,559.0,5.822916666666667,2.0925190386695642,53,2784.0,0.07382718655522508,53,2784.0,False,,
11940.0,60,685.0,7.061855670103093,1.9629054516550681,60,2863.0,0.06930468196203471,60,2863.0,False,,
11945.0,64,882.0,9.0,2.5703459511486666,64,2881.0,0.07945449038070929,64,2881.0,False,,
11950.0,57,958.0,10.08421052631579,1.9820093955551104,57,3016.0,0.06963855921763185,57,3016.0,False,,
11955.0,53,978.0,10.404255319148936,2.22443205304597,53,2986.0,0.09349200240733248,53,2986.0,False,,
11960.0,51,748.0,7.63265306122449,2.6539036784329393,51,2967.0,0.12547253334544378,51,2967.0,False,,
11965.0,45,580.0,6.041666666666667,2.4144600071647204,45,2902.0,0.10349664587705386,45,2902.0,False,,
11970.0,55,674.0,6.948453608247423,1.6870818215853653,55,3024.0,0.060369804386056554,55,3024.0,False,,
11975.0,61,818.0,8.18,1.6067915896813851,61,3146.0,0.05965207543403109,61,3146.0,False,,
11980.0,64,1033.0,10.33,2.429104589271991,64,3239.0,0.06621698639902715,64,3239.0,False,,
11985.0,59,1105.0,11.275510204081632,2.0586995307704115,59,3357.0,0.06829551737032337,59,3357.0,False,,
11990.0,54,1122.0,11.6875,2.1788783779128353,54,3265.0,0.08563898597158894,54,3265.0,False,,
11995.0,51,886.0,8.86,2.4458543004077553,51,3281.0,0.12009682943386668,51,3281.0,False,,
12000.0,45,570.0,5.757575757575758,2.287207174883037,45,3118.0,0.10913938766161249,45,3118.0,False,,
12005.0,48,652.0,6.52,1.9640616677961085,48,3004.0,0.07269503894557895,48,3004.0,False,,
12010.0,59,860.0,8.431372549019608,1.8482369349020855,59,2953.0,0.05433441658589614,59,2953.0,False,,
12015.0,65,989.0,9.89,1.6822996800648402,65,3151.0,0.06353666171212545,65,3151.0,False,,
12020.0,60,1061.0,10.826530612244898,1.7011844785709374,60,3252.0,0.05623771986899437,60,3252.0,False,,
12025.0,58,1130.0,11.3,2.4260186126558643,58,3250.0,0.06682216921066299,58,3250.0,False,,
12030.0,51,879.0,8.79,2.2826100794739883,51,3305.0,0.10808336338714962,51,3305.0,False,,
12035.0,49,676.0,6.969072164948454,2.7390972465904717,49,3189.0,0.1296019613194818,49,3189.0,False,,
12040.0,63,804.0,8.121212121212121,1.9104123107370796,63,3179.0,0.06959052329460971,63,3179.0,False,,
12045.0,63,897.0,8.97,1.7601682277359274,63,3126.0,0.06050028336741171,63,3126.0,False,,
12050.0,60,806.0,7.98019801980198,1.8275231403907843,60,3154.0,0.07251360120217995,60,3154.0,False,,
12055.0,59,683.0,6.762376237623762,1.9690726943644425,59,3125.0,0.06013143735158535,59,3125.0,False,,
12060.0,62,732.0,7.546391752577319,1.6080993005776218,62,3276.0,0.05369966413179584,62,3276.0,False,,
12065.0,63,790.0,7.9,1.9355945460760777,63,3335.0,0.06506083230134477,63,3335.0,False,,
12070.0,61,901.0,9.01,2.9510879871399207,61,3305.0,0.11228087549875827,61,3305.0,False,,
12075.0,62,930.0,9.393939393939394,2.172960684988261,62,3411.0,0.07750693868119511,62,3411.0,False,,
12080.0,56,895.0,9.52127659574468,2.0467190702797198,56,3261.0,0.08772237662710915,56,3261.0,False,,
12085.0,50,742.0,7.729166666666667,2.2111470994647364,50,3325.0,0.10254047243952612,50,3325.0,False,,
12090.0,44,578.0,6.020833333333333,2.4615120140157303,44,3245.0,0.09837321915604987,44,3245.0,False,,
12095.0,52,652.0,6.791666666666667,1.8830638150577383,52,3267.0,0.06650480253231905,52,3267.0,False,,
12100.0,63,782.0,7.519230769230769,1.8576917178151389,63,3246.0,0.053889365298530806,63,3246.0,False,,
12105.0,62,978.0,9.588235294117647,2.866861485797707,62,3269.0,0.10256406937538563,62,3269.0,False,,
12110.0,58,1062.0,10.62,2.208626691034036,58,3375.0,0.08743746643716772,58,3375.0,False,,
12115.0,60,1108.0,11.663157894736843,1.9302463055860806,60,3298.0,0.08448923205578275,60,3298.0,False,,
12120.0,53,886.0,9.040816326530612,1.996403393350348,53,3337.0,0.08700438056190747,53,3337.0,False,,
12125.0,48,595.0,6.134020618556701,2.0448260775635987,48,3210.0,0.08123506792637811,48,3210.0,False,,
12130.0,50,677.0,6.908163265306122,1.7140578617899505,50,3279.0,0.058452279223886926,50,3279.0,False,,
12135.0,60,902.0,8.930693069306932,1.4796892645518716,60,3230.0,0.04317053216739724,60,3230.0,False,,
12140.0,61,1016.0,9.76923076923077,1.9306599655789636,61,3370.0,0.08678233163733388,61,3370.0,False,,
12145.0,55,1046.0,10.254901960784315,1.92736803838986,55,3415.0,0.07716468602010866,55,3415.0,False,,
12150.0,59,1169.0,11.69,2.382591353137923,59,3360.0,0.07169217941296976,59,3360.0,False,,
12155.0,52,903.0,8.94059405940594,2.202287336008949,52,3436.0,0.08686694157131258,52,3436.0,False,,
12160.0,48,690.0,7.11340206185567,2.410640087509751,48,3345.0,0.10509409832626672,48,3345.0,False,,
12165.0,62,827.0,8.27,1.7940436084321896,62,3376.0,0.059832287459602194,62,3376.0,False,,
12170.0,67,957.0,9.475247524752476,1.6782052682992181,67,3362.0,0.056342429473050265,67,3362.0,False,,
12175.0,60,852.0,8.114285714285714,2.317685210351422,60,3286.0,0.09874978440600807,60,3286.0,False,,
12180.0,57,699.0,6.786407766990291,2.213972283916215,57,3195.0,0.09205507057581801,57,3195.0,False,,
12185.0,58,683.0,6.83,1.7589385455474404,58,3313.0,0.06429566848484528,58,3313.0,False,,
12190.0,62,742.0,7.42,1.7444255179631925,62,3371.0,0.05506263939789421,62,3371.0,False,,
12195.0,64,875.0,8.663366336633663,2.3995217994567604,64,3336.0,0.06812201364135441,64,3336.0,False,,
12200.0,60,875.0,8.83838383838384,2.0096723415470827,60,3442.0,0.06777162595311655,60,3442.0,False,,
12205.0,58,850.0,8.673469387755102,2.1823403099741974,58,3375.0,0.08476637373691208,58,3375.0,False,,
12210.0,51,734.0,7.267326732673268,2.384125956038304,51,3367.0,0.10840550603032337,51,3367.0,False,,
12215.0,44,594.0,6.0,2.5445562351156643,44,3287.0,0.12168102635114762,44,3287.0,False,,
12220.0,57,800.0,8.0,2.2449187764040937,57,3305.0,0.06815276260523878,57,3305.0,False,,
12225.0,69,985.0,9.471153846153847,1.439146118370824,69,3471.0,0.03435937351446415,69,3471.0,False,,
12230.0,70,1149.0,11.376237623762377,1.7855288540824568,70,3547.0,0.05130989224314141,70,3547.0,False,,
12235.0,68,1335.0,13.484848484848484,2.163907397016369,68,3506.0,0.045899321194740036,68,3506.0,False,,
12240.0,63,1370.0,14.731182795698924,1.7534606337127154,63,3640.0,0.06404905617203997,63,3640.0,False,,
12245.0,52,1307.0,13.757894736842106,2.5318319941921885,52,3551.0,0.11720271194246634,52,3551.0,False,,
12250.0,50,995.0,10.257731958762887,2.620065416172563,50,3453.0,0.12755635280977964,50,3453.0,False,,
12255.0,41,490.0,5.157894736842105,2.377452569469034,41,3221.0,0.10219956293398934,41,3221.0,False,,
12260.0,44,514.0,5.244897959183674,1.8459854313825008,44,3269.0,0.0743531866337021,44,3269.0,False,,
12265.0,54,719.0,7.262626262626263,1.9293505127391206,54,3227.0,0.06710710556242387,54,3227.0,False,,
12270.0,58,825.0,8.333333333333334,1.6612702713011553,58,3270.0,0.04973400752849641,58,3270.0,False,,
12275.0,57,880.0,9.072164948453608,1.942279821666758,57,3295.0,0.06212339102599913,57,3295.0,False,,
12280.0,55,937.0,9.37,2.6940749285059415,55,3192.0,0.09350583898461105,55,3192.0,False,,
12285.0,52,1011.0,10.212121212121213,3.409131022634411,52,3209.0,0.14125926083198087,52,3209.0,False,,
12290.0,49,1050.0,11.170212765957446,2.5443356850491186,49,3251.0,0.12201814051699773,49,3251.0,False,,
12295.0,61,1169.0,11.808080808080808,2.443213269872584,61,3213.0,0.1031501030952524,61,3213.0,False,,
12300.0,54,1111.0,11.45360824742268,2.2808788815862617,54,3163.0,0.09713548262698744,54,3163.0,False,,
12305.0,49,934.0,9.628865979381443,2.3403800490400695,49,2972.0,0.09647651120073034,49,2972.0,False,,
12310.0,49,586.0,5.979591836734694,2.2825148243583873,49,2840.0,0.08723565763756053,49,2840.0,False,,
12315.0,57,602.0,5.96039603960396,2.0518089395372505,57,2796.0,0.06592572601062861,57,2796.0,False,,
12320.0,71,770.0,7.475728155339806,1.8641369244312014,71,2933.0,0.065835150162631,71,2933.0,False,,
12325.0,74,902.0,8.843137254901961,1.799983484240974,74,3046.0,0.059323455863464936,74,3046.0,False,,
12330.0,72,930.0,9.3,1.3544446212146715,72,3211.0,0.03375011315502327,72,3211.0,False,,
12335.0,60,856.0,8.916666666666666,1.5770828163613568,60,3218.0,0.06968059104071833,60,3218.0,False,,
12340.0,50,680.0,7.083333333333333,1.9043484550424583,50,3284.0,0.08256811211160696,50,3284.0,False,,
12345.0,47,543.0,5.71578947368421,2.0780145906390195,47,3151.0,0.07005485289624946,47,3151.0,False,,
12350.0,51,626.0,6.387755102040816,1.7814020978300704,51,3218.0,0.06131498259510257,51,3218.0,False,,
12355.0,59,843.0,8.43,2.202298502821523,59,3194.0,0.08714001004747622,59,3194.0,False,,
12360.0,58,938.0,9.474747474747474,1.8730267469989204,58,3308.0,0.08181291498512645,58,3308.0,False,,
12365.0,59,958.0,9.876288659793815,1.6525506168544013,59,3309.0,0.05306070193910116,59,3309.0,False,,
12370.0,54,1040.0,10.721649484536082,2.6096669778464974,54,3176.0,0.08489288315562155,54,3176.0,False,,
12375.0,55,1131.0,11.78125,3.1272958317730324,55,3176.0,0.11817960375328274,55,3176.0,False,,
12380.0,50,1143.0,12.423913043478262,2.7260873074074605,50,3223.0,0.11005195921339407,50,3223.0,False,,
12385.0,58,1238.0,13.031578947368422,2.227450207336662,58,3180.0,0.09665627506347813,58,3180.0,False,,
12390.0,49,963.0,9.826530612244898,2.5485071841530402,49,3139.0,0.12607682784472332,49,3139.0,False,,
12395.0,46,711.0,7.255102040816326,2.837504744584943,46,2956.0,0.12691693322355174,46,2956.0,False,,
12400.0,53,629.0,6.418367346938775,2.243969214921442,53,2946.0,0.0838764982132042,53,2946.0,False,,
12405.0,61,634.0,6.2772277227722775,1.805852450654374,61,2934.0,0.05735086958640176,61,2934.0,False,,
12410.0,73,873.0,8.643564356435643,1.3610122230261574,73,3125.0,0.0421748178650354,73,3125.0,False,,
12415.0,76,1101.0,11.23469387755102,1.408912381530289,76,3222.0,0.03443035554005777,76,3222.0,False,,
12420.0,69,1143.0,11.783505154639176,1.562238658053605,69,3364.0,0.04392325674397221,69,3364.0,False,,
12425.0,59,1013.0,10.029702970297029,2.3030517447621333,59,3362.0,0.08451266202870562,59,3362.0,False,,
12430.0,51,947.0,9.864583333333334,3.3162361019111835,51,3165.0,0.14657751435179853,51,3165.0,False,,
12435.0,50,918.0,9.463917525773196,2.9242939948138154,50,3153.0,0.10588654069836927,50,3153.0,False,,
12440.0,53,932.0,9.914893617021276,2.460713958626789,53,3136.0,0.10495942648926558,53,3136.0,False,,
12445.0,56,1041.0,10.957894736842105,2.7795553673097095,56,3097.0,0.11944901835814814,56,3097.0,False,,
12450.0,49,905.0,9.627659574468085,2.3088981157802615,49,3049.0,0.085163491216252,49,3049.0,False,,
12455.0,46,781.0,8.397849462365592,2.3399657680701633,46,2978.0,0.09181855325492666,46,2978.0,False,,
12460.0,54,652.0,6.585858585858586,2.0398594094724936,54,2919.0,0.0822154930254413,54,2919.0,False,,
12465.0,59,599.0,5.99,2.3493806058748574,59,2841.0,0.10408281123297256,59,2841.0,False,,
12470.0,67,810.0,8.01980198019802,1.474705559608474,67,2984.0,0.0507144592922537,67,2984.0,False,,
12475.0,77,1020.0,10.099009900990099,1.2472288649223908,77,3034.0,0.023466771421038514,77,3034.0,False,,
12480.0,68,1068.0,10.787878787878787,1.7274565372929511,68,3153.0,0.05642538252654933,68,3153.0,False,,
12485.0,56,933.0,9.821052631578947,2.209157713417805,56,3116.0,0.076531475702696,56,3116.0,False,,
12490.0,50,843.0,9.16304347826087,2.8388369984944877,50,3042.0,0.09227680196699253,50,3042.0,False,,
12495.0,47,796.0,8.378947368421052,3.0392248700915543,47,2970.0,0.11035767751248389,47,2970.0,False,,
12500.0,45,843.0,9.064516129032258,3.180621481363341,45,2985.0,0.15811766693759782,45,2985.0,False,,
12505.0,50,929.0,9.882978723404255,2.8630955182775155,50,2874.0,0.12383402394677542,50,2874.0,False,,
12510.0,51,855.0,9.193548387096774,2.402879633882557,51,2853.0,0.08910965117482172,51,2853.0,False,,
12515.0,45,749.0,7.968085106382978,2.5538282481096717,45,2760.0,0.10375516070091928,45,2760.0,False,,
12520.0,51,599.0,6.3052631578947365,2.094300349588467,51,2743.0,0.08761381865952289,51,2743.0,False,,
12525.0,60,613.0,6.319587628865979,2.0415797170305856,60,2718.0,0.06622754220354331,60,2718.0,False,,
12530.0,70,772.0,7.568627450980392,1.4536133909893802,70,2814.0,0.034369002352235584,70,2814.0,False,,
12535.0,73,882.0,8.732673267326733,1.8703983755064395,73,2935.0,0.07311093188017885,73,2935.0,False,,
12540.0,69,1060.0,10.707070707070708,2.7766472912984566,69,2969.0,0.0951461958740786,69,2969.0,False,,
12545.0,60,1007.0,10.712765957446809,1.8876794536149795,60,3100.0,0.06244130831917921,60,3100.0,False,,
12550.0,54,908.0,9.978021978021978,2.2132825120348683,54,3034.0,0.09525188736240067,54,3034.0,False,,
12555.0,48,753.0,8.184782608695652,2.3181547103115543,48,3125.0,0.10581249160922221,48,3125.0,False,,
12560.0,44,600.0,6.593406593406593,2.1894876474183915,44,3048.0,0.08084690941309632,44,3048.0,False,,
12565.0,51,596.0,6.144329896907217,1.8223517034713783,51,3112.0,0.05580165316335253,51,3112.0,False,,
12570.0,57,718.0,7.252525252525253,2.187977913129521,57,3103.0,0.08106052648889382,57,3103.0,False,,
12575.0,59,892.0,9.10204081632653,3.079041414082124,59,3115.0,0.1129329517675162,59,3115.0,False,,
12580.0,61,958.0,10.191489361702128,2.049793828497549,61,3204.0,0.07423627718411907,61,3204.0,False,,
12585.0,52,985.0,10.944444444444445,2.2677978583119898,52,3109.0,0.10408478987213864,52,3109.0,False,,
12590.0,47,720.0,7.741935483870968,2.4915770555596217,47,2965.0,0.11049855563752418,47,2965.0,False,,
12595.0,41,486.0,5.282608695652174,2.5793029631683804,41,2853.0,0.10745210676484068,41,2853.0,False,,
12600.0,45,422.0,4.688888888888889,1.9805817674789137,45,2879.0,0.07546833156955512,45,2879.0,False,,
12605.0,61,626.0,6.453608247422681,1.7676589903224562,61,2982.0,0.07225154711906429,61,2982.0,False,,
12610.0,67,784.0,8.0,2.1683869302152505,67,3149.0,0.07883808569033245,67,3149.0,False,,
12615.0,66,870.0,9.157894736842104,1.89768437058034,66,3232.0,0.05096390636928458,66,3232.0,False,,
12620.0,67,1009.0,10.73404255319149,2.265272254178535,67,3240.0,0.05519117508449415,67,3240.0,False,,
12625.0,54,937.0,10.52808988764045,2.2002892451890728,54,3307.0,0.09198558489992961,54,3307.0,False,,
12630.0,45,814.0,9.576470588235294,2.6952798282221795,45,3147.0,0.11609235540832867,45,3147.0,False,,
12635.0,44,629.0,7.488095238095238,2.1807264273968676,44,3209.0,0.09205848525046022,44,3209.0,False,,
12640.0,42,456.0,5.010989010989011,2.3472458559126097,42,3155.0,0.09628943974443106,42,3155.0,False,,
12645.0,49,550.0,5.978260869565218,2.9323200430404244,49,3199.0,0.10478043887644813,49,3199.0,False,,
12650.0,58,678.0,7.369565217391305,2.255683114946951,58,3311.0,0.0811636515467983,58,3311.0,False,,
12655.0,64,783.0,8.604395604395604,1.512485285909234,64,3383.0,0.03821533223771311,64,3383.0,False,,
