step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
23515.0,23,5614.0,124.75555555555556,3.665225830693434,0,0.0,1.0,0,2.0,0.8169372987839154,20,7769.0,0.04378645477315536,3,14.0,0.4552531257585568,23,7785.0
23520.0,24,5714.0,119.04166666666667,3.29187016271201,0,0.0,0.9571515874439892,1,2.0,0.47399430507407936,23,7879.0,0.05643610865587738,0,14.0,0.25857464639900096,24,7895.0
23525.0,27,5820.0,121.25,3.1556567669983497,0,0.0,0.8390249652659172,0,3.0,0.6022503894474439,25,7990.0,0.03576826679242749,2,8.0,0.002715819473114065,27,8001.0
23530.0,27,5944.0,123.83333333333333,4.111371200815198,0,0.0,0.9333536848721374,0,0.0,1.0,27,8110.0,0.0009681627209447492,0,11.0,0.5291498930820601,27,8121.0
23535.0,29,6088.0,129.53191489361703,4.3558942168984585,0,0.0,0.8042771760782469,0,0.0,0.9974681529839486,29,8254.0,4.231450584410722e-05,0,2.0,0.9292129593918611,29,8256.0
23540.0,30,6236.0,132.68085106382978,3.544711184757316,1,3.0,0.5903165867135275,0,0.0,0.9920073733526793,29,8399.0,0.058067072072451945,0,2.0,0.3184563326013213,30,8404.0
23545.0,28,6263.0,136.15217391304347,3.02465935830182,0,3.0,0.6110321635900987,0,0.0,0.6720416413676822,26,8426.0,0.09318853238038104,2,9.0,0.005603850111958467,28,8438.0
23550.0,22,6196.0,129.08333333333334,4.233793747218858,0,0.0,0.6990698423259122,1,5.0,0.7878211284671748,21,8326.0,0.08459525434336365,0,11.0,0.5711980302819566,22,8342.0
23555.0,22,6163.0,118.51923076923077,5.727405236017376,1,3.0,0.7415635895990468,1,5.0,0.7618705038076017,20,8174.0,0.07153593088304103,0,2.0,0.8872398641398966,22,8184.0
23560.0,20,6133.0,115.71698113207547,5.4334205245361265,1,8.0,0.7177882948638606,2,10.0,0.5247938315231774,17,8262.0,0.09020262009100793,0,0.0,0.8731109743318808,20,8280.0
23565.0,20,6120.0,115.47169811320755,5.094699344490979,1,13.0,0.6773552727769486,2,13.0,0.397661337381396,17,8344.0,0.08968084361566166,0,0.0,0.9533206251380106,20,8370.0
23570.0,19,6154.0,113.96296296296296,4.933369490866527,1,2.0,0.6410638128957719,2,13.0,0.49020479162009173,16,8415.0,0.08682294927281224,0,2.0,0.9571680984367094,19,8432.0
23575.0,23,6250.0,120.1923076923077,3.9771718869249613,1,7.0,0.4640441045751051,2,18.0,0.25029375235361273,20,8480.0,0.10121607115373543,0,2.0,0.9249083635849447,23,8507.0
23580.0,26,6359.0,122.28846153846153,3.78716549830321,0,0.0,0.5651568563983966,3,20.0,0.2670146937462674,23,8590.0,0.06058647542162199,0,0.0,0.83904996344375,26,8610.0
23585.0,32,6485.0,127.15686274509804,2.6730456803501235,1,3.0,4.2629078750502174e-05,3,27.0,0.2770805910591349,27,8718.0,0.009773632468526664,1,1.0,0.014625665863987211,32,8749.0
23590.0,35,6641.0,141.29787234042553,2.2030151080897387,0,0.0,1.0,4,30.0,0.15735364279842529,29,8858.0,0.0064849185468957415,2,11.0,0.5141772649947174,35,8899.0
23595.0,33,6774.0,150.53333333333333,2.283730614829799,0,0.0,0.9331632259628178,4,39.0,0.03727276027336928,29,9003.0,0.030826114629626877,0,8.0,0.6663847727775253,33,9050.0
23600.0,28,6799.0,147.80434782608697,3.757076071313881,0,0.0,0.9501841228020881,2,33.0,0.1976255156057194,26,9031.0,0.038161227611242646,0,0.0,0.6683420507579318,28,9064.0
23605.0,24,6731.0,143.2127659574468,4.1765291932373705,1,1.0,0.7119435472783302,1,26.0,0.07684543012188633,22,8934.0,0.03960648771232611,0,2.0,0.6292875849110264,24,8963.0
23610.0,21,6713.0,156.11627906976744,4.098734961030172,0,0.0,0.6346183623053372,2,26.0,4.284955230934353e-05,18,8927.0,0.06103738623050576,1,9.0,0.7497209244926456,21,8962.0
23615.0,17,6628.0,169.94871794871796,3.2849168697637023,0,0.0,0.4633018019597477,0,14.0,0.2552368651338591,16,9013.0,0.13516427270511208,1,6.0,0.5924009653589863,17,9033.0
23620.0,18,6642.0,158.14285714285714,4.227329650830292,0,0.0,0.9584955970426944,0,0.0,1.0,15,9072.0,0.1570430808251269,3,15.0,0.006218324832770733,18,9087.0
23625.0,21,6723.0,149.4,4.67774876993869,0,0.0,0.9440327551532941,0,0.0,0.9329778102742393,20,9160.0,0.07763961956962875,1,17.0,0.14763344144596005,21,9177.0
23630.0,19,6771.0,157.46511627906978,4.843815349373605,0,0.0,1.0,0,0.0,0.9753428993037065,19,9142.0,0.058279831383282944,0,0.0,1.0,19,9142.0
23635.0,19,6805.0,170.125,4.584267463363652,0,0.0,1.0,1,3.0,0.49538209639850267,18,9005.0,0.11077171186343031,0,2.0,0.9224033889101594,19,9010.0
23640.0,19,6845.0,175.51282051282053,4.395308806322751,0,0.0,1.0,0,0.0,0.9774477764416978,19,9097.0,0.08559641116206758,0,2.0,0.8502882546045164,19,9099.0
23645.0,18,6895.0,191.52777777777777,2.9273707006059793,0,0.0,1.0,0,0.0,0.9883949842117353,17,9186.0,0.05073361617166513,1,2.0,0.24317436759766148,18,9188.0
23650.0,17,6931.0,192.52777777777777,3.3400133599220934,0,0.0,1.0,0,0.0,0.9722086542662273,14,9143.0,0.06280127776828918,3,13.0,0.0003509261154711612,17,9156.0
23655.0,13,6962.0,193.38888888888889,3.8814115373569553,0,0.0,1.0,0,0.0,0.9791237118279087,13,8979.0,0.07051126012149035,0,15.0,0.6305098405213925,13,8994.0
23660.0,14,7006.0,194.61111111111111,4.147243591035021,0,0.0,0.9637280671969882,0,0.0,0.8420360681231956,14,9043.0,0.05563686541627741,0,2.0,0.8212717025862801,14,9045.0
23665.0,17,7071.0,191.1081081081081,3.0684033028885347,0,0.0,0.9492980981506993,1,1.0,0.5789111374656042,15,9116.0,0.04692759682164352,1,1.0,0.2528117191661269,17,9118.0
23670.0,19,7156.0,198.77777777777777,3.057914604506831,0,0.0,0.956283869560125,0,0.0,0.2943514250510717,18,9199.0,0.07687782620495456,1,6.0,0.0,19,9205.0
23675.0,21,7255.0,201.52777777777777,2.968499151934796,0,0.0,0.9341391354447832,0,0.0,1.0,20,9293.0,0.05599298364054616,1,13.0,0.5613839231099796,21,9306.0
23680.0,25,7371.0,199.21621621621622,2.4854878800489915,0,0.0,0.6344047479147252,0,0.0,1.0,24,9404.0,0.006482490148375128,1,18.0,0.6192763664967121,25,9422.0
23685.0,28,7488.0,192.0,2.186452093612659,1,5.0,0.673742207443216,0,0.0,1.0,27,9533.0,0.001820939588900794,0,2.0,0.3852487334151952,28,9540.0
23690.0,26,7535.0,175.2325581395349,3.536537734332845,0,0.0,0.7135683017766055,0,0.0,1.0,26,9558.0,0.009738377639168658,0,0.0,0.6309221346469498,26,9558.0
23695.0,23,7525.0,179.16666666666666,4.141179180405693,2,4.0,0.526152119892951,0,0.0,1.0,21,9455.0,0.10661106893215276,0,2.0,0.9025132029479067,23,9461.0
23700.0,17,7524.0,174.97674418604652,4.635302459906852,0,5.0,0.284719323414541,0,0.0,0.8318275703378197,17,9326.0,0.14034985721911697,0,2.0,0.8990170859153711,17,9333.0
23705.0,16,7520.0,183.41463414634146,5.068852912867206,2,9.0,0.3967974952599625,0,2.0,0.8777543115849422,14,9398.0,0.09932184921181389,0,0.0,0.8382627902449774,16,9409.0
23710.0,15,7520.0,183.41463414634146,4.890986734362914,1,11.0,0.07982555258155093,0,2.0,0.898625625600115,14,9465.0,0.11254940243531548,0,0.0,0.6868840335403056,15,9478.0
23715.0,20,7609.0,176.95348837209303,4.572199732686834,2,14.0,0.4741258076468489,1,4.0,0.09497377544020717,17,9544.0,0.17485793595748472,0,0.0,0.78478412974339,20,9562.0
23720.0,20,7686.0,178.74418604651163,3.877847506933992,0,8.0,0.7434410330126898,0,4.0,0.1308072205346309,20,9637.0,0.13003803322885013,0,0.0,0.8640235977486412,20,9649.0
23725.0,21,7737.0,179.93023255813952,3.650382592253818,0,0.0,0.5203488020667292,0,2.0,0.8674218606852602,21,9653.0,0.03965763203772735,0,0.0,1.0,21,9655.0
23730.0,21,7768.0,172.62222222222223,4.708623504645652,0,0.0,0.9328404290986989,0,2.0,0.8708875246649986,21,9538.0,0.029255360763174327,0,2.0,0.7950106395309584,21,9542.0
23735.0,18,7795.0,173.22222222222223,4.685774560224749,0,0.0,0.8353279881780581,0,2.0,0.22299001748480296,18,9613.0,0.1054865540236088,0,2.0,0.8525777128353336,18,9617.0
23740.0,17,7832.0,182.13953488372093,4.156281163329648,1,4.0,0.43008039802845505,0,1.0,0.41604634807290136,16,9656.0,0.10932279468643526,0,0.0,0.7556918872235772,17,9661.0
23745.0,17,7880.0,171.30434782608697,4.4164577709808075,4,17.0,0.14940462416780487,0,0.0,0.9535773885098733,13,9642.0,0.07252789668200176,0,0.0,1.0,17,9659.0
23750.0,19,7953.0,169.2127659574468,4.796388426883454,6,45.0,0.24980472413961408,0,0.0,0.8935542146472516,13,9570.0,0.08371081652426574,0,2.0,0.8813438219832261,19,9617.0
23755.0,19,8039.0,186.95348837209303,4.178358978056996,6,75.0,0.27427374499235324,0,0.0,1.0,13,9559.0,0.08518215357058984,0,2.0,0.9165069486251758,19,9636.0
23760.0,19,8103.0,192.92857142857142,2.163337193072244,4,87.0,0.11429474510742801,0,0.0,1.0,15,9594.0,0.06100335726827513,0,2.0,0.44535221575279643,19,9683.0
23765.0,24,8196.0,186.27272727272728,2.967956259714887,5,99.0,0.2190361630502065,0,0.0,0.9049352644593411,16,9621.0,0.12538109309710077,3,12.0,0.2893577845185235,24,9732.0
23770.0,24,8219.0,182.64444444444445,2.9551650165729346,3,89.0,0.21556522435820236,0,0.0,0.9886326525674721,19,9676.0,0.1330983382204804,2,18.0,0.03284578970822505,24,9783.0
23775.0,26,8298.0,176.5531914893617,3.3154064304217914,1,42.0,0.4342510943498071,0,2.0,0.8797493444677976,24,9749.0,0.03598815720011338,1,11.0,0.4464966102249024,26,9804.0
23780.0,31,8426.0,183.17391304347825,2.7967538499027125,1,39.0,0.3152913150984973,0,2.0,0.9793150818080804,29,9852.0,0.0032363426111014543,1,6.0,0.45579729763314103,31,9899.0
23785.0,32,8510.0,193.4090909090909,2.8202470469008007,2,47.0,1.0921300758560825e-05,0,0.0,0.8333527903708241,29,9901.0,0.06478728665553184,1,11.0,0.0,32,9959.0
23790.0,27,8529.0,189.53333333333333,3.7331477985821024,2,57.0,0.4923365502918444,1,3.0,0.0008434056402352141,24,9867.0,0.10418863442304627,0,2.0,0.9666261433732706,27,9929.0
23795.0,22,8511.0,193.4318181818182,3.331146577280558,2,67.0,0.4349000867973345,1,8.0,0.4716429208952137,19,9916.0,0.05802779930459612,0,2.0,0.9470575110077474,22,9993.0
23800.0,20,8525.0,198.25581395348837,3.3989137098173647,3,78.0,0.20555212162501085,1,13.0,0.4781311692989823,16,9932.0,0.08656524114502287,0,0.0,0.9608478133540517,20,10023.0
23805.0,17,8490.0,197.4418604651163,3.8091476754251716,2,44.0,0.45272134694011534,1,18.0,0.0,14,9898.0,0.05372198003721631,0,0.0,1.0,17,9960.0
23810.0,17,8540.0,194.0909090909091,4.48755221134397,2,21.0,0.38121665030606244,0,2.0,0.8832359200449258,15,9830.0,0.053516453152177554,0,2.0,0.9296040397452484,17,9855.0
23815.0,17,8595.0,199.88372093023256,4.262703125060282,4,37.0,0.18941130720353425,0,2.0,0.9176098148365376,13,9856.0,0.065885937958014,0,2.0,0.9513631257210337,17,9897.0
23820.0,17,8625.0,196.02272727272728,3.2735232934315333,1,33.0,0.25758614513953854,1,4.0,0.3433163118511433,14,9882.0,0.04835740977307826,1,2.0,0.5137978151581551,17,9921.0
23825.0,18,8691.0,197.52272727272728,4.458082541984936,1,11.0,0.5200309685263025,2,14.0,0.484296684674991,14,9874.0,0.11723344304311867,1,7.0,0.6309965524528872,18,9906.0
23830.0,14,8718.0,198.13636363636363,4.782373306580649,1,10.0,0.4619606932057201,0,8.0,0.40879649997632006,13,9816.0,0.1959751783082248,0,2.0,0.7267820756085034,14,9836.0
23835.0,14,8760.0,208.57142857142858,4.853116195918101,1,1.0,0.4896780290095831,1,5.0,0.3704247133478472,12,9726.0,0.12130597895469356,0,2.0,0.8619255389098559,14,9734.0
23840.0,13,8809.0,191.5,5.12250079583985,1,6.0,0.7659817849287955,0,2.0,0.679600852857681,12,9747.0,0.10363606240957506,0,0.0,0.6833819292119224,13,9755.0
23845.0,14,8867.0,192.7608695652174,6.503542197382447,0,0.0,0.8522205118343069,0,2.0,0.8992575062605105,14,9777.0,0.11823564047345238,0,2.0,0.8249835440254434,14,9781.0
23850.0,20,8948.0,186.41666666666666,5.185888056058026,1,1.0,0.5097580477367228,1,3.0,0.6654326468591275,17,9822.0,0.14917927013609164,1,3.0,0.4650384122211229,20,9829.0
23855.0,23,9055.0,188.64583333333334,3.919680320591833,0,3.0,0.5080913523064431,1,8.0,0.5828197566503329,20,9881.0,0.10188603900040182,2,10.0,0.47525808204871484,23,9902.0
23860.0,25,9162.0,190.875,3.9239023220735945,1,2.0,0.6097474763245073,1,15.0,0.6882361154143769,23,9954.0,0.01333439901408392,0,7.0,0.7029402395079417,25,9978.0
23865.0,27,9275.0,189.28571428571428,3.9802462691341356,0,0.0,0.3358145908128243,0,2.0,0.9294178972255523,27,10057.0,0.0016229835570015908,0,0.0,0.9095507648654745,27,10059.0
23870.0,26,9328.0,190.3673469387755,4.703449760388896,0,0.0,0.46872484201478015,0,0.0,0.8383359849685563,26,10135.0,0.09375888370218571,0,0.0,0.797611042728662,26,10135.0
23875.0,22,9322.0,202.65217391304347,5.097992607802142,0,0.0,0.9561234733812775,1,3.0,0.43640921110420755,21,10129.0,0.1881311687432888,0,2.0,0.8670337199767895,22,10134.0
23880.0,22,9338.0,212.22727272727272,4.723248468210867,0,0.0,0.9424894723682534,2,13.0,0.30843273894773826,20,10152.0,0.12415399093893156,0,2.0,0.9469100436075099,22,10167.0
23885.0,21,9342.0,222.42857142857142,3.6288383756891527,0,0.0,0.9527587598042804,0,8.0,0.371278136195028,21,10215.0,0.06203301699029173,0,0.0,0.8794822064123942,21,10223.0
23890.0,20,9359.0,222.83333333333334,3.7906421834355166,0,0.0,0.9851009605131791,1,5.0,0.640824986163561,19,10252.0,0.06669108787209939,0,0.0,0.006784704089090565,20,10257.0
23895.0,21,9445.0,214.6590909090909,4.0510137677100495,0,0.0,0.929339361752769,1,1.0,0.6324093763128963,19,10291.0,0.09240464502432831,1,5.0,0.0,21,10297.0
23900.0,24,9551.0,207.6304347826087,3.8884241177591927,0,0.0,0.7305962649496105,1,6.0,0.6851890998514358,23,10373.0,0.03448200802276434,0,2.0,0.9491299921780599,24,10381.0
23905.0,30,9689.0,220.20454545454547,3.1161692272448107,0,0.0,0.6953935109074326,1,11.0,0.6356339837612505,29,10499.0,0.0013654024086330757,0,2.0,0.8912657807796305,30,10512.0
23910.0,29,6978.0,158.5909090909091,3.152626763072653,0,0.0,0.7273850599502093,1,16.0,0.5743860585845573,28,9635.0,0.009371669540598452,0,0.0,0.9354762499129028,29,9651.0
23915.0,26,2358.0,53.59090909090909,3.7341687635164176,2,-13.0,0.5592642406764811,1,21.0,0.587306877878888,23,7762.0,0.07404412180742509,0,0.0,0.9561960013847901,26,7770.0
23920.0,24,536.0,12.465116279069768,3.53251407841525,0,-26.0,0.6323623245876353,1,26.0,0.0,22,7816.0,0.0838001097731891,1,1.0,0.6950952116031937,24,7817.0
23925.0,28,635.0,14.767441860465116,3.026484518686094,2,-45.0,0.3816192509382816,0,2.0,0.8388445143217578,24,7879.0,0.003065684656659731,2,9.0,0.4613898179370171,28,7845.0
23930.0,28,755.0,17.15909090909091,2.974787245501099,2,-31.0,0.3751257359547604,0,-1.0,0.8032534007156391,26,7972.0,2.1215779502806713e-05,0,8.0,0.10861997496932031,28,7948.0
23935.0,28,895.0,20.34090909090909,3.703660575270089,2,14.0,0.5633167625525528,0,-16.0,0.6706323181671954,26,8067.0,0.0,0,0.0,0.4332885206027415,28,8065.0
23940.0,31,1026.0,23.86046511627907,2.4967824127038227,1,11.0,0.460386137858633,3,-20.0,0.38325480160028264,26,8162.0,0.0,1,2.0,0.0011308192597924835,31,8155.0
23945.0,27,964.0,21.42222222222222,3.1261464070700367,1,7.0,0.7070278436402981,2,-28.0,0.3504377764972648,23,8136.0,0.01132401014453054,1,7.0,0.0,27,8122.0
23950.0,20,761.0,17.697674418604652,4.259667729611831,0,0.0,0.7414288117095439,1,-37.0,0.5106029896545231,18,7984.0,0.05006906428829488,1,14.0,0.6073674251548767,20,7961.0
23955.0,17,618.0,14.045454545454545,4.7138636730881975,1,2.0,0.5378316465469237,1,-44.0,0.20662694414136243,14,7786.0,0.13182748496279192,1,19.0,0.7917951899976239,17,7763.0
23960.0,13,345.0,8.023255813953488,4.483930315513175,0,1.0,0.5561894506982684,4,-43.0,0.013199158314882794,8,6844.0,0.1899455432470128,1,24.0,0.6924289115899408,13,6826.0
23965.0,10,65.0,1.4772727272727273,6.287247230844938,1,-10.0,0.7757697682327004,4,-11.0,0.33923921112724464,4,4883.0,0.21956974388758735,1,26.0,0.5918185664033162,10,4888.0
23970.0,8,43.0,0.9148936170212766,6.118805356463095,0,-34.0,0.871521574721757,0,29.0,0.4146409669147724,8,3911.0,0.12351604660199793,0,-13.0,0.49825884288910327,8,3893.0
23975.0,14,101.0,2.148936170212766,6.29325906957045,0,-24.0,0.9224796200221125,0,-2.0,0.5557590977677175,13,3951.0,0.15754348895245757,1,-25.0,0.711151344907486,14,3900.0
23980.0,18,182.0,3.9565217391304346,4.86236175575484,0,0.0,1.0,1,-21.0,0.49486538895095133,16,4011.0,0.11856977768571901,1,-5.0,0.24032445765305274,18,3985.0
23985.0,24,291.0,6.466666666666667,4.053891508903083,0,0.0,0.9556940962471004,3,-30.0,0.25416379561231683,20,4087.0,0.10416507739714369,1,17.0,0.43100743611994696,24,4074.0
23990.0,27,407.0,9.25,3.599511499925585,0,0.0,0.957070516633828,3,-41.0,0.1690740973175265,23,4181.0,0.026145688182834536,1,22.0,0.5398623352078479,27,4162.0
23995.0,25,492.0,11.714285714285714,3.4944668299046877,0,0.0,0.9423683221190412,0,-67.0,0.22586475867456443,24,4284.0,0.030390315428136798,1,3.0,0.4783128421721238,25,4220.0
24000.0,25,601.0,14.30952380952381,3.645971041250139,0,0.0,0.5699262082905618,1,-90.0,0.22130083816422114,22,4376.0,0.04932109541962975,2,9.0,0.0017341743745243434,25,4295.0
24005.0,26,716.0,17.9,3.672452107923614,0,1.0,0.7022286307844853,4,-98.0,0.0019008188883939054,22,4465.0,0.0,0,5.0,0.5924689086573309,26,4373.0
24010.0,21,704.0,18.05128205128205,4.523002885997015,1,3.0,0.7026866617196884,1,-77.0,0.4701367136707237,19,3575.0,0.011090197617945913,0,-2.0,0.6695196673274529,21,3499.0
24015.0,19,790.0,20.789473684210527,5.4258615550665406,0,-13.0,0.6909398246547195,0,-29.0,0.7209302145765549,19,1713.0,0.0,0,-15.0,0.8506917903910023,19,1656.0
24020.0,16,706.0,19.61111111111111,5.032998146226801,0,-33.0,0.663459781357848,0,2.0,0.34881865271450985,16,1663.0,0.10837836287795392,0,-35.0,0.9098089534704654,16,1597.0
24025.0,16,512.0,14.628571428571428,3.9192098812159184,1,-46.0,0.1876414179825807,2,10.0,0.3184738784008275,11,1451.0,0.20356328019914008,2,-50.0,0.46233102481990224,16,1365.0
24030.0,17,386.0,10.432432432432432,4.932993839446936,3,-47.0,0.38522641328812773,2,21.0,0.5646987575041096,8,1103.0,0.13369304750128475,4,-54.0,0.5730433995736163,17,1023.0
24035.0,9,145.0,3.918918918918919,4.990892118126295,0,-34.0,0.5700228164606564,2,28.0,0.3539447298893721,5,872.0,0.22835051692116012,2,-43.0,0.4601386515440178,9,823.0
24040.0,9,57.0,1.425,6.0651296656919795,0,0.0,0.8339264853939516,3,25.0,0.475994952038381,1,747.0,0.413855639239739,5,0.0,0.26635438176344406,9,772.0
24045.0,15,114.0,2.533333333333333,5.669948435383847,0,0.0,0.7998831671423763,4,30.0,0.45669862596897376,4,747.0,0.37203586457317506,7,23.0,0.09862098940443659,15,800.0
24050.0,18,123.0,2.7333333333333334,4.74281974190968,0,0.0,0.9516401235257765,4,11.0,0.3737092295502742,4,654.0,0.25577717049998977,10,64.0,0.08797482100551789,18,729.0
24055.0,12,90.0,2.0,4.169242525201569,0,0.0,1.0,2,-30.0,0.20830298108780396,2,438.0,0.23327992266351444,8,86.0,0.21060139409948614,12,494.0
24060.0,9,65.0,1.4130434782608696,5.224686381083487,0,0.0,1.0,4,3.0,0.3239804301244845,2,334.0,0.19831306940993873,3,62.0,0.2944845191308068,9,399.0
24065.0,9,58.0,1.16,5.241971157127644,0,0.0,0.9174798327186283,2,1.0,0.35866735495102886,6,354.0,0.10703048320277515,1,34.0,0.2929226390385844,9,389.0
24070.0,15,111.0,2.3617021276595747,4.597201945851796,0,0.0,0.9373228757758966,3,-7.0,0.3945185253374259,8,387.0,0.09423068248144888,4,36.0,0.24859791799929512,15,416.0
24075.0,17,136.0,2.8333333333333335,3.7070854821120016,0,0.0,0.6845371907972175,1,17.0,0.27593973053708015,7,358.0,0.13062701868577248,9,55.0,0.25755279892647803,17,430.0
24080.0,22,200.0,3.8461538461538463,4.844753571309541,1,5.0,0.7170196036225803,3,13.0,0.33363725850532544,6,256.0,0.249571939043628,12,90.0,0.2820474670241853,22,364.0
24085.0,17,149.0,2.709090909090909,4.138687073613115,1,10.0,0.7648550123154597,1,17.0,0.3662888627026938,5,259.0,0.19417567741834416,10,151.0,0.06918634566149648,17,437.0
24090.0,19,200.0,3.7735849056603774,4.712354565420015,0,0.0,0.4461209524957219,0,0.0,0.5997041046022477,6,271.0,0.16901505911429937,13,237.0,0.18298302052564086,19,508.0
24095.0,18,256.0,5.12,5.067295376830162,0,0.0,0.07502786459442291,0,2.0,0.8880275233085144,6,225.0,0.142757795124503,12,311.0,0.2648071933164077,18,538.0
24100.0,16,311.0,6.098039215686274,5.252231471663581,0,0.0,0.8986725545493605,0,2.0,0.9301275501440508,4,115.0,0.10887563673798738,12,371.0,0.23768824065103036,16,488.0
24105.0,13,248.0,5.391304347826087,3.854201509980074,0,0.0,0.918505978947059,0,0.0,0.9423071242315934,1,125.0,0.15447811168491807,12,378.0,0.0599047911905668,13,503.0
24110.0,16,153.0,3.4,4.181624348765438,0,0.0,1.0,1,3.0,0.45643606337351766,5,132.0,0.13869889389607445,10,330.0,0.07763306480941615,16,465.0
24115.0,11,62.0,1.441860465116279,4.085241873306261,0,0.0,0.9645963405332949,1,8.0,0.619888977544892,6,137.0,0.08542427045849134,4,354.0,0.11432749290515516,11,499.0
24120.0,8,31.0,0.7209302325581395,4.413830218493401,0,0.0,0.9370422965813835,0,0.0,0.5221887794981301,4,118.0,0.13355653074971444,4,364.0,0.13536936463704213,8,482.0
24125.0,8,34.0,0.8095238095238095,4.371029105068721,0,0.0,0.685452950248262,0,0.0,0.9620162352607627,3,102.0,0.15154950369693906,5,334.0,0.10325124425184176,8,436.0
24130.0,5,29.0,0.6904761904761905,4.826924518612832,0,0.0,0.6436314094869187,0,0.0,0.9325026901816598,2,100.0,0.19776848515177595,3,256.0,0.11549607316895702,5,356.0
24135.0,7,37.0,0.925,4.6673787861695315,1,3.0,0.7096909931313937,0,1.0,0.790325163090118,3,110.0,0.19905543137969972,3,274.0,0.1609400351968252,7,388.0
24140.0,12,71.0,1.775,3.5486870343440144,1,1.0,0.3796523211235336,0,1.0,0.9900266460528498,6,135.0,0.1419547439921497,5,298.0,0.1381783967387957,12,435.0
24145.0,14,108.0,2.5714285714285716,3.340299317028721,1,6.0,0.11087546096021896,0,0.0,0.9500703679723984,6,146.0,0.1796305370230853,7,327.0,0.07248077190964759,14,479.0
24150.0,12,95.0,2.111111111111111,3.904835923958517,0,2.0,0.5855047416619567,0,0.0,0.9670066289767545,5,132.0,0.19868707096235122,7,312.0,0.0984069644115903,12,446.0
24155.0,10,38.0,0.8444444444444444,4.175786611820496,0,0.0,0.9907054896188789,0,2.0,0.917144360621841,5,113.0,0.09936738756187823,5,240.0,0.2048483118820919,10,355.0
24160.0,15,47.0,1.0217391304347827,4.64797961115171,0,0.0,0.8587167878194765,1,4.0,0.6852803181932307,7,140.0,0.08370629362647736,7,268.0,0.13882846684055264,15,412.0
24165.0,18,92.0,2.0444444444444443,3.887960515436208,1,1.0,0.6198604712618462,2,8.0,0.33420166379335847,8,174.0,0.07968733040505672,7,300.0,0.07782428746143963,18,483.0
24170.0,15,93.0,2.066666666666667,3.473301863542667,0,0.0,0.6057125622071838,0,4.0,0.7384793334499496,10,188.0,0.09962225075952051,5,276.0,0.09229290862342687,15,468.0
24175.0,12,59.0,1.2826086956521738,5.112891588166246,0,0.0,0.959976567569641,0,2.0,0.9252962655189001,9,175.0,0.09575203248172665,3,201.0,0.24524333543123786,12,378.0
24180.0,11,44.0,0.9777777777777777,4.924000204562836,0,0.0,0.8796579308079598,1,3.0,0.652764914297528,8,213.0,0.08490676502935009,2,119.0,0.2673039883913256,11,335.0
24185.0,14,51.0,1.108695652173913,4.334354458559339,0,0.0,0.6939194430367385,2,8.0,0.00138182008445211,8,252.0,0.17084270487954312,4,130.0,0.19844831211782737,14,390.0
24190.0,10,48.0,1.0909090909090908,4.369425934894561,0,0.0,0.7516753730843795,0,5.0,0.2127592411976959,5,247.0,0.1886766828670073,5,152.0,0.18662794981259184,10,404.0
24195.0,12,60.0,1.3636363636363635,3.832806177795781,1,1.0,0.49080374157061474,0,0.0,0.8199262433776064,5,216.0,0.11331063140217637,6,172.0,0.23935476767403752,12,389.0
24200.0,13,79.0,1.7173913043478262,3.9864435805389347,0,0.0,0.5880890556653919,0,0.0,0.840638800821741,4,223.0,0.20547772616711998,9,202.0,0.150056035209625,13,425.0
24205.0,17,149.0,2.9215686274509802,4.54026093571863,0,0.0,0.9458264171571069,0,0.0,0.6613282759603427,4,240.0,0.3051335271819528,13,260.0,0.01883667456503248,17,500.0
24210.0,25,261.0,4.833333333333333,4.278700081429844,0,0.0,0.9599700026075846,1,2.0,0.005791903327704064,7,270.0,0.346802842158171,17,341.0,0.00019114699780045102,25,613.0
24215.0,32,407.0,7.140350877192983,3.360977074444026,0,0.0,0.9626121427867214,2,12.0,0.0,13,319.0,0.21902580523118614,17,426.0,6.375159352156258e-06,32,757.0
24220.0,34,471.0,8.120689655172415,2.682645890456007,0,0.0,0.5854020180710069,1,10.0,0.46060607860354413,19,403.0,0.13114170726563862,14,452.0,0.018015893760957854,34,865.0
24225.0,37,515.0,9.035087719298245,2.556133096986164,1,4.0,0.0002550430247839162,1,15.0,0.6530648224090213,26,521.0,0.04682595540282859,9,416.0,0.1542495969043503,37,956.0
24230.0,38,589.0,9.983050847457626,2.6125548496212367,0,0.0,1.0,1,20.0,0.4868462841531964,31,665.0,0.05070162722833917,6,405.0,0.17787518402769198,38,1090.0
24235.0,41,706.0,12.385964912280702,1.166209731607065,0,0.0,1.0,2,27.0,0.04086197698000602,33,828.0,0.030690648226038626,6,430.0,0.12473463258483922,41,1285.0
24240.0,47,926.0,16.535714285714285,0.7074754283232466,0,0.0,1.0,2,33.0,0.32037843423853557,36,1002.0,0.024092070519447638,9,470.0,0.04513284379003207,47,1505.0
24245.0,48,1085.0,18.70689655172414,1.3087767347224533,0,0.0,0.944283358275469,2,43.0,0.3233280329458193,37,1185.0,5.701678244509443e-06,9,481.0,0.09302961044944044,48,1709.0
