step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
8695.0,4,10.0,0.3125,7.957182243997074,4,30.0,0.45815012977366065,4,30.0,False,,
8700.0,8,42.0,1.5,6.527974768435306,8,43.0,0.32681078737827685,8,43.0,False,,
8705.0,6,26.0,0.9285714285714286,5.480062339670836,6,62.0,0.22042838035878906,6,62.0,False,,
8710.0,5,28.0,0.9655172413793104,7.691906932160001,5,57.0,0.43148081037797753,5,57.0,False,,
8715.0,1,1.0,0.03571428571428571,7.698181993527596,1,44.0,0.4456121777696429,1,44.0,False,,
8720.0,6,24.0,0.8571428571428571,7.647818343539849,6,42.0,0.3137578053529038,6,42.0,False,,
8725.0,6,15.0,0.5555555555555556,7.21637836002565,6,52.0,0.3406584230878455,6,52.0,False,,
8730.0,0,0.0,0.0,8.543033121946586,0,16.0,0.453106579228857,0,16.0,False,,
8735.0,1,4.0,0.13793103448275862,11.016136415896613,1,7.0,0.7120639720742451,1,7.0,False,,
8740.0,2,11.0,0.3793103448275862,11.144627472088548,2,11.0,0.7413886494971288,2,11.0,False,,
8745.0,4,25.0,0.8620689655172413,9.3808725188057,4,25.0,0.5817102704452507,4,25.0,False,,
8750.0,1,4.0,0.14285714285714285,8.513586615701461,1,24.0,0.5366653249408484,1,24.0,False,,
8755.0,2,8.0,0.32,9.631887012666366,2,9.0,0.5821963847178606,2,9.0,False,,
8760.0,1,1.0,0.037037037037037035,8.844907281445503,1,6.0,0.5419168683819127,1,6.0,False,,
8765.0,5,23.0,0.8846153846153846,9.035779911812943,5,24.0,0.547296763084616,5,24.0,False,,
8770.0,1,2.0,0.07692307692307693,7.789076440025934,1,26.0,0.48149385391037974,1,26.0,False,,
8775.0,7,24.0,0.8571428571428571,8.256015706312718,7,24.0,0.45433900178320413,7,24.0,False,,
8780.0,5,17.0,0.6538461538461539,6.280371376170835,5,42.0,0.2849440386793797,5,42.0,False,,
8785.0,2,13.0,0.48148148148148145,7.220157193838334,2,31.0,0.3888283076137844,2,31.0,False,,
8790.0,2,23.0,0.8518518518518519,9.073438532336228,2,24.0,0.46838832582162343,2,24.0,False,,
8795.0,2,33.0,1.1379310344827587,10.137113152670887,2,33.0,0.6214661400869232,2,33.0,False,,
8800.0,3,45.0,1.8,10.493402520015747,3,45.0,0.6313864393850853,3,45.0,False,,
8805.0,3,60.0,2.727272727272727,9.940721521020704,3,60.0,0.500346794672469,3,60.0,False,,
8810.0,4,80.0,3.6363636363636362,9.85020416357856,4,80.0,0.559818273502308,4,80.0,False,,
8815.0,1,3.0,0.15,9.51528184947274,1,30.0,0.643007051538044,1,30.0,False,,
8820.0,3,11.0,0.5789473684210527,9.258924547558381,3,11.0,0.5524904285860838,3,11.0,False,,
8825.0,0,0.0,0.0,9.629038974435767,0,8.0,0.6153371324236327,0,8.0,False,,
8830.0,0,0.0,0.0,10.284287753816955,0,0.0,0.6658371088115274,0,0.0,False,,
8835.0,1,5.0,0.2,11.525470765846842,1,5.0,0.7720329673677825,1,5.0,False,,
8840.0,2,15.0,0.6818181818181818,10.850894638875506,2,15.0,0.682613168114637,2,15.0,False,,
8845.0,3,28.0,1.4,10.353330609136595,3,28.0,0.5525367317437967,3,28.0,False,,
8850.0,3,43.0,2.388888888888889,10.11652247181474,3,43.0,0.6079677772529304,3,43.0,False,,
8855.0,0,0.0,0.0,10.377840541641323,0,12.0,0.7705800423690596,0,12.0,False,,
8860.0,3,5.0,0.2777777777777778,10.134435962221833,3,5.0,0.6582531365863429,3,5.0,False,,
8865.0,1,1.0,0.047619047619047616,8.090292481523875,1,7.0,0.490940452908775,1,7.0,False,,
8870.0,3,10.0,0.5,9.156413248964371,3,10.0,0.5489668248909286,3,10.0,False,,
8875.0,3,25.0,1.1363636363636365,10.434123332576418,3,25.0,0.5807619124620743,3,25.0,False,,
8880.0,0,0.0,0.0,9.835644965053774,0,11.0,0.6265589018168566,0,11.0,False,,
8885.0,2,8.0,0.3333333333333333,11.219036212645065,2,8.0,0.7837168163801133,2,8.0,False,,
8890.0,1,1.0,0.047619047619047616,8.890149549550364,1,1.0,0.564951156470483,1,1.0,False,,
8895.0,4,14.0,0.7368421052631579,9.46129147319555,4,14.0,0.45042220076598205,4,14.0,False,,
8900.0,0,0.0,0.0,8.881019581496679,0,11.0,0.3351870142760844,0,11.0,False,,
8905.0,2,10.0,0.6666666666666666,10.335879671188218,2,10.0,0.4982172203007216,2,10.0,False,,
8910.0,1,1.0,0.0625,10.070438095866816,1,4.0,0.7457086262038424,1,4.0,False,,
8915.0,2,7.0,0.4666666666666667,10.114888351919609,2,7.0,0.7234426458809841,2,7.0,False,,
8920.0,3,20.0,1.1111111111111112,9.678815579174321,3,20.0,0.6739946406374663,3,20.0,False,,
8925.0,5,38.0,2.235294117647059,8.571765110421937,5,38.0,0.5280758192394928,5,38.0,False,,
8930.0,1,1.0,0.041666666666666664,8.661206841056353,1,22.0,0.6153369820212444,1,22.0,False,,
8935.0,4,15.0,0.5555555555555556,9.518702163173813,4,15.0,0.6097342758840708,4,15.0,False,,
8940.0,2,4.0,0.14814814814814814,7.222271677081216,2,20.0,0.4331016153722319,2,20.0,False,,
8945.0,2,6.0,0.25,7.3973971425650555,2,13.0,0.42349433730441916,2,13.0,False,,
8950.0,4,22.0,0.88,8.486157466726247,4,22.0,0.41299278911444487,4,22.0,False,,
8955.0,5,47.0,1.88,9.37507146571014,5,47.0,0.5407305980920311,5,47.0,False,,
8960.0,1,3.0,0.12,9.51415817894488,1,34.0,0.655292687217125,1,34.0,False,,
8965.0,4,15.0,0.6521739130434783,9.666472595922569,4,15.0,0.6325582529268841,4,15.0,False,,
8970.0,1,1.0,0.043478260869565216,7.826361956381235,1,12.0,0.49101981293974833,1,12.0,False,,
8975.0,2,9.0,0.4090909090909091,8.049324422021458,2,9.0,0.48810310323183875,2,9.0,False,,
8980.0,3,20.0,0.8,9.648248761068546,3,20.0,0.6250684059551047,3,20.0,False,,
8985.0,4,36.0,1.44,9.281961100977407,4,36.0,0.5226809322923421,4,36.0,False,,
8990.0,0,0.0,0.0,8.784356936337879,0,17.0,0.5655905678355764,0,17.0,False,,
8995.0,3,9.0,0.36,10.46194582454415,3,9.0,0.6973220099790371,3,9.0,False,,
9000.0,1,2.0,0.07692307692307693,8.481406667402466,1,7.0,0.5381347233365972,1,7.0,False,,
9005.0,3,12.0,0.4444444444444444,8.996862478781608,3,12.0,0.5562089288901152,3,12.0,False,,
9010.0,4,31.0,1.0333333333333334,9.663273174644221,4,31.0,0.5595703787060912,4,31.0,False,,
9015.0,1,2.0,0.06451612903225806,7.843318449262345,1,21.0,0.4401411566153467,1,21.0,False,,
9020.0,8,26.0,0.9629629629629629,6.071005586863627,8,26.0,0.2564807071636716,8,26.0,False,,
9025.0,9,29.0,1.0740740740740742,6.0339539122199755,9,55.0,0.2671987244518102,9,55.0,False,,
9030.0,2,8.0,0.3333333333333333,7.383431725051615,2,49.0,0.33871403244747844,2,49.0,False,,
9035.0,2,18.0,0.75,9.629079898026704,2,28.0,0.4962114223786523,2,28.0,False,,
9040.0,3,30.0,1.3043478260869565,11.307834251076171,3,30.0,0.6579021185256462,3,30.0,False,,
9045.0,4,47.0,2.35,10.306351055887943,4,47.0,0.6015647985645175,4,47.0,False,,
9050.0,4,67.0,3.526315789473684,9.482460369500703,4,67.0,0.5471554848230932,4,67.0,False,,
9055.0,5,92.0,4.380952380952381,9.29025576637555,5,92.0,0.5679915237277459,5,92.0,False,,
9060.0,1,1.0,0.043478260869565216,8.99435253608663,1,47.0,0.591472654344924,1,47.0,False,,
9065.0,4,16.0,0.7272727272727273,8.061698629648383,4,16.0,0.4420115469984272,4,16.0,False,,
9070.0,2,5.0,0.2,8.500046934467042,2,24.0,0.48585095653833327,2,24.0,False,,
9075.0,1,1.0,0.038461538461538464,9.386148585113297,1,8.0,0.5970684507463245,1,8.0,False,,
9080.0,2,7.0,0.25925925925925924,11.300315617166097,2,7.0,0.7367194739846915,2,7.0,False,,
9085.0,3,18.0,0.6923076923076923,10.393023331037552,3,18.0,0.591483404889345,3,18.0,False,,
9090.0,1,1.0,0.04,9.46921748244527,1,10.0,0.5986317061666246,1,10.0,False,,
9095.0,4,12.0,0.48,10.032324657358204,4,12.0,0.5856813536196,4,12.0,False,,
9100.0,2,3.0,0.13043478260869565,8.009228557288312,2,14.0,0.43780979812297094,2,14.0,False,,
9105.0,1,6.0,0.3,9.425793536582677,1,10.0,0.6002540620452781,1,10.0,False,,
9110.0,2,13.0,0.65,11.341260581257275,2,13.0,0.646422772416175,2,13.0,False,,
9115.0,3,28.0,1.2173913043478262,11.117470313738997,3,28.0,0.7091266521466223,3,28.0,False,,
9120.0,3,43.0,2.15,10.503745756393183,3,43.0,0.6626371620419402,3,43.0,False,,
9125.0,5,64.0,3.3684210526315788,8.842798027424564,5,64.0,0.5182753582753551,5,64.0,False,,
9130.0,2,5.0,0.23809523809523808,8.820218997756722,2,39.0,0.5231127194536089,2,39.0,False,,
9135.0,3,13.0,0.5909090909090909,10.264016906455202,3,17.0,0.6411187515801605,3,17.0,False,,
9140.0,1,3.0,0.125,8.889469998790679,1,13.0,0.5480598390455025,1,13.0,False,,
9145.0,3,15.0,0.6521739130434783,9.668997835717652,3,19.0,0.5921163680413317,3,19.0,False,,
9150.0,3,30.0,1.25,10.599478184052126,3,29.0,0.6663509505373723,3,29.0,False,,
9155.0,5,53.0,2.2083333333333335,10.244212613831868,5,52.0,0.5803094607579792,5,52.0,False,,
9160.0,0,0.0,0.0,9.379157417877561,0,29.0,0.6069162017683623,0,29.0,False,,
9165.0,3,11.0,0.5,9.181334040343268,3,11.0,0.5682776630935159,3,11.0,False,,
9170.0,2,4.0,0.17391304347826086,7.482123229732264,2,16.0,0.4111012056638967,2,16.0,False,,
9175.0,2,10.0,0.43478260869565216,9.624984937386659,2,11.0,0.5934674096326402,2,11.0,False,,
9180.0,3,24.0,1.0434782608695652,10.085734985923763,3,24.0,0.5301278367134978,3,24.0,False,,
9185.0,5,46.0,2.1904761904761907,9.490572005639535,5,46.0,0.5260770967843279,5,46.0,False,,
9190.0,5,71.0,3.736842105263158,9.388604464598904,5,71.0,0.5283608571712012,5,71.0,False,,
9195.0,0,0.0,0.0,9.523182260704523,0,41.0,0.6257310580780147,0,41.0,False,,
9200.0,0,0.0,0.0,11.85970093490122,0,0.0,0.8826052495057911,0,0.0,False,,
9205.0,0,0.0,0.0,12.071078077784346,0,0.0,0.9150878283285031,0,0.0,False,,
9210.0,0,0.0,0.0,12.591477770830192,0,0.0,0.9146183361820681,0,0.0,False,,
9215.0,2,2.0,0.13333333333333333,11.278926517801402,2,2.0,0.7281419631719351,2,2.0,False,,
9220.0,4,15.0,0.8823529411764706,9.04957538145141,4,15.0,0.5790736550055416,4,15.0,False,,
9225.0,3,5.0,0.2777777777777778,7.020445143509004,3,18.0,0.4687798093850661,3,18.0,False,,
9230.0,3,16.0,0.8,8.409160198209799,3,17.0,0.4921471085010671,3,17.0,False,,
9235.0,6,44.0,2.0,9.120703675583528,6,44.0,0.4435406450236699,6,44.0,False,,
9240.0,1,3.0,0.13636363636363635,8.762883453771236,1,37.0,0.48769358695879955,1,37.0,False,,
9245.0,2,9.0,0.47368421052631576,9.94203201402124,2,12.0,0.5942723923796769,2,12.0,False,,
9250.0,0,0.0,0.0,10.144256298343784,0,3.0,0.6434615223831277,0,3.0,False,,
9255.0,2,7.0,0.35,10.75229347483218,2,7.0,0.7366240207896506,2,7.0,False,,
9260.0,3,20.0,0.9090909090909091,10.491093096930653,3,20.0,0.6811461821612604,3,20.0,False,,
9265.0,5,40.0,1.8181818181818181,8.951542549256603,5,40.0,0.5434528263725673,5,40.0,False,,
9270.0,2,4.0,0.21052631578947367,6.503743661331309,2,30.0,0.3799483066200877,2,30.0,False,,
9275.0,3,13.0,0.5652173913043478,8.652221368609457,3,16.0,0.5045619213208123,3,16.0,False,,
9280.0,2,4.0,0.16666666666666666,8.453737654179072,2,13.0,0.5163583223889435,2,13.0,False,,
9285.0,2,13.0,0.5416666666666666,8.959954493718634,2,15.0,0.5728368525719786,2,15.0,False,,
9290.0,3,26.0,1.0833333333333333,9.51966273515591,3,27.0,0.6045296302645603,3,27.0,False,,
9295.0,4,46.0,1.7692307692307692,8.291985478501438,4,47.0,0.4681559089551367,4,47.0,False,,
9300.0,7,76.0,3.4545454545454546,7.7581990679029245,7,77.0,0.3766707353096499,7,77.0,False,,
9305.0,2,9.0,0.47368421052631576,6.733748660640948,2,54.0,0.3336263410241124,2,54.0,False,,
9310.0,4,17.0,0.85,10.146123336476863,4,17.0,0.60686221328393,4,17.0,False,,
9315.0,0,0.0,0.0,10.13667195846467,0,12.0,0.6675440643155018,0,12.0,False,,
9320.0,0,0.0,0.0,11.141572570160461,0,0.0,0.7728749214505886,0,0.0,False,,
9325.0,1,5.0,0.2631578947368421,11.748705200196955,1,5.0,0.8446067977521476,1,5.0,False,,
9330.0,1,10.0,0.47619047619047616,11.412779481648297,1,10.0,0.7953383681818794,1,10.0,False,,
9335.0,2,18.0,0.9473684210526315,11.415214440702531,2,18.0,0.7796760605921187,2,18.0,False,,
9340.0,2,28.0,1.5555555555555556,10.004236214749517,2,28.0,0.6257851373424349,2,28.0,False,,
9345.0,5,48.0,2.526315789473684,8.919974723159976,5,48.0,0.5308066762960367,5,48.0,False,,
9350.0,1,3.0,0.15789473684210525,7.1196751752648355,1,27.0,0.45460037741928516,1,27.0,False,,
9355.0,6,23.0,1.0952380952380953,9.11712144315002,6,23.0,0.5211993528027462,6,23.0,False,,
9360.0,1,2.0,0.09090909090909091,8.930769942127341,1,26.0,0.5160149214829052,1,26.0,False,,
9365.0,1,4.0,0.21052631578947367,9.638715381721108,1,6.0,0.5335309843985117,1,6.0,False,,
9370.0,1,9.0,0.47368421052631576,10.994456037282616,1,9.0,0.7003228448517219,1,9.0,False,,
9375.0,1,14.0,0.6666666666666666,11.260850976165667,1,14.0,0.8413025907603099,1,14.0,False,,
9380.0,1,19.0,0.95,11.550021760883299,1,19.0,0.8446464277472011,1,19.0,False,,
9385.0,1,24.0,1.263157894736842,12.272169240882878,1,24.0,0.8606672514745722,1,24.0,False,,
9390.0,2,30.0,1.5,11.364741989993394,2,30.0,0.7645434036741895,2,30.0,False,,
9395.0,3,42.0,2.0,10.46777628527739,3,42.0,0.7160493910934748,3,42.0,False,,
9400.0,3,57.0,2.375,9.639524129709582,3,57.0,0.5658821585294362,3,57.0,False,,
9405.0,1,1.0,0.047619047619047616,8.990471891777716,1,16.0,0.5645529345047507,1,16.0,False,,
9410.0,2,4.0,0.18181818181818182,10.0686114561142,2,4.0,0.6509858971737373,2,4.0,False,,
9415.0,1,2.0,0.08333333333333333,9.926375174599878,1,5.0,0.6658764350587189,1,5.0,False,,
9420.0,1,7.0,0.3333333333333333,9.692687580124598,1,7.0,0.608734234134903,1,7.0,False,,
9425.0,5,26.0,1.2380952380952381,9.65061901935763,5,26.0,0.4687496749811372,5,26.0,False,,
9430.0,5,51.0,2.3181818181818183,9.621684170797169,5,51.0,0.5370197110495712,5,51.0,False,,
9435.0,5,76.0,3.8,9.366967165488512,5,76.0,0.5522965911412607,5,76.0,False,,
9440.0,1,1.0,0.05,9.246719103770616,1,50.0,0.6253595374488589,1,50.0,False,,
9445.0,3,12.0,0.631578947368421,9.067334778697173,3,12.0,0.552520936985326,3,12.0,False,,
9450.0,3,4.0,0.16,8.152706667909861,3,16.0,0.5216148938524491,3,16.0,False,,
9455.0,2,12.0,0.48,10.125449798286933,2,14.0,0.7171261557420723,2,14.0,False,,
9460.0,3,25.0,0.9615384615384616,10.429875729111014,3,25.0,0.6604408228707792,3,25.0,False,,
9465.0,6,48.0,2.0,8.999315030617762,6,48.0,0.39548734132378355,6,48.0,False,,
9470.0,2,3.0,0.13043478260869565,7.931085223918049,2,33.0,0.43728971278443246,2,33.0,False,,
9475.0,3,15.0,0.75,9.793148519752167,3,16.0,0.5738960405726954,3,16.0,False,,
9480.0,2,3.0,0.15789473684210525,7.595723258611484,2,13.0,0.4020387422394345,2,13.0,False,,
9485.0,3,16.0,0.8888888888888888,10.062097187476521,3,17.0,0.5377592577248714,3,17.0,False,,
9490.0,3,31.0,1.8235294117647058,10.777359453142438,3,32.0,0.5459579084453898,3,32.0,False,,
9495.0,4,48.0,2.526315789473684,10.362730272564885,4,49.0,0.6099384475248227,4,49.0,False,,
9500.0,0,0.0,0.0,10.551847836318451,0,21.0,0.7667007132622371,0,21.0,False,,
9505.0,0,0.0,0.0,10.26982977150652,0,0.0,0.586077482195285,0,0.0,False,,
9510.0,0,0.0,0.0,9.25843064131019,0,3.0,0.49426497433558336,0,3.0,False,,
9515.0,1,5.0,0.38461538461538464,9.983850975771304,1,5.0,0.6782829145185337,1,5.0,False,,
9520.0,1,10.0,0.5555555555555556,10.814837714644499,1,10.0,0.7931542894664465,1,10.0,False,,
9525.0,2,18.0,1.0,10.968357837394835,2,18.0,0.7664410211757121,2,18.0,False,,
9530.0,2,28.0,1.8666666666666667,9.315053484772818,2,28.0,0.5910798119713615,2,28.0,False,,
9535.0,7,50.0,2.9411764705882355,7.549280182391728,7,50.0,0.38126522667953083,7,50.0,False,,
9540.0,1,6.0,0.4,6.382184177304223,1,31.0,0.43286745729288784,1,31.0,False,,
9545.0,3,7.0,0.3684210526315789,9.177061043221006,3,13.0,0.553916145891486,3,13.0,False,,
9550.0,1,3.0,0.13636363636363635,9.000613036983733,1,16.0,0.5470350381439417,1,16.0,False,,
9555.0,3,15.0,0.7142857142857143,9.699531586227886,3,21.0,0.5941992472995725,3,21.0,False,,
9560.0,4,33.0,1.5714285714285714,10.165629273009923,4,39.0,0.5551583166991116,4,39.0,False,,
9565.0,0,0.0,0.0,9.96898831271384,0,17.0,0.6785337195981167,0,17.0,False,,
9570.0,3,11.0,0.4782608695652174,10.64800540186495,3,11.0,0.6900705960069093,3,11.0,False,,
9575.0,0,0.0,0.0,9.61630765786841,0,8.0,0.6463365250208848,0,8.0,False,,
9580.0,0,0.0,0.0,9.253368573658626,0,0.0,0.6108742586628595,0,0.0,False,,
9585.0,3,7.0,0.2692307692307692,10.254146792224772,3,7.0,0.6074186233310062,3,7.0,False,,
9590.0,2,5.0,0.19230769230769232,8.054933990027633,2,11.0,0.46338324540428216,2,11.0,False,,
9595.0,5,28.0,1.12,7.7481760024572415,5,28.0,0.37740453531037327,5,28.0,False,,
9600.0,4,15.0,0.6,8.100779293976784,4,42.0,0.44218521094360685,4,42.0,False,,
9605.0,0,0.0,0.0,8.919629266162822,0,20.0,0.4854313300461626,0,20.0,False,,
9610.0,3,8.0,0.34782608695652173,9.77668574594843,3,9.0,0.4648944266714215,3,9.0,False,,
9615.0,4,28.0,1.2173913043478262,10.144668465927845,4,28.0,0.5783682160091075,4,28.0,False,,
9620.0,4,48.0,2.2857142857142856,9.982219313884995,4,48.0,0.5697893304750549,4,48.0,False,,
9625.0,0,0.0,0.0,9.105925251605791,0,27.0,0.5988561149905768,0,27.0,False,,
9630.0,4,15.0,0.6818181818181818,9.903025730848988,4,15.0,0.6402792805877515,4,15.0,False,,
9635.0,0,0.0,0.0,9.837069703676384,0,15.0,0.642257147986484,0,15.0,False,,
9640.0,3,11.0,0.4230769230769231,9.507483296634605,3,11.0,0.5877727664929676,3,11.0,False,,
9645.0,5,32.0,1.0666666666666667,10.82925414827215,5,32.0,0.6351789681078187,5,32.0,False,,
9650.0,0,0.0,0.0,8.916309120686016,0,22.0,0.5139763770157741,0,22.0,False,,
9655.0,5,15.0,0.5172413793103449,8.912495274411766,5,15.0,0.4800268997600713,5,15.0,False,,
9660.0,4,9.0,0.34615384615384615,6.901645554376126,4,28.0,0.3386543209245372,4,28.0,False,,
9665.0,3,14.0,0.5185185185185185,8.969836575641999,3,21.0,0.5025203935218695,3,21.0,False,,
9670.0,4,31.0,1.1481481481481481,10.462680600947808,4,31.0,0.5999977351653938,4,31.0,False,,
9675.0,5,53.0,2.2083333333333335,9.935344730183784,5,53.0,0.42699723248994936,5,53.0,False,,
9680.0,1,1.0,0.047619047619047616,8.039741210616386,1,36.0,0.3480940495983905,1,36.0,False,,
9685.0,1,5.0,0.23809523809523808,11.009733859228406,1,6.0,0.7098710980569978,1,6.0,False,,
9690.0,2,12.0,0.631578947368421,11.395134937033141,2,12.0,0.6629122248555416,2,12.0,False,,
9695.0,0,0.0,0.0,8.567386873419697,0,4.0,0.5633882712764163,0,4.0,False,,
9700.0,1,3.0,0.1875,10.610563151159644,1,3.0,0.7253836657058621,1,3.0,False,,
9705.0,2,9.0,0.5,10.977511965065828,2,9.0,0.6872321489328607,2,9.0,False,,
9710.0,2,19.0,1.1176470588235294,10.911070862636764,2,19.0,0.7417479952524066,2,19.0,False,,
9715.0,3,31.0,1.8235294117647058,9.279112284174149,3,31.0,0.5592962229872368,3,31.0,False,,
9720.0,5,55.0,3.4375,9.329927024847214,5,55.0,0.5560796699581584,5,55.0,False,,
9725.0,2,4.0,0.21052631578947367,8.259332711216572,2,30.0,0.562556778574016,2,30.0,False,,
9730.0,3,15.0,0.7142857142857143,9.43382407040113,3,15.0,0.6091396440764489,3,15.0,False,,
9735.0,1,2.0,0.09090909090909091,9.469864949593584,1,8.0,0.6622244209101967,1,8.0,False,,
9740.0,2,9.0,0.391304347826087,10.001206791196237,2,9.0,0.641095191212631,2,9.0,False,,
9745.0,3,24.0,1.1428571428571428,9.534969401177706,3,24.0,0.5579861663400358,3,24.0,False,,
9750.0,5,49.0,1.96,9.72884019830713,5,49.0,0.5630267674584215,5,49.0,False,,
9755.0,1,1.0,0.043478260869565216,8.591220915816852,1,36.0,0.5268411622879675,1,36.0,False,,
9760.0,3,14.0,0.6363636363636364,9.299850455584716,3,14.0,0.5796647884533243,3,14.0,False,,
9765.0,2,3.0,0.125,8.378024336265812,2,16.0,0.47086509510182883,2,16.0,False,,
9770.0,2,13.0,0.5909090909090909,10.295929711168746,2,13.0,0.6216612015509886,2,13.0,False,,
9775.0,3,26.0,1.1818181818181819,10.861986597326881,3,26.0,0.5416013981300891,3,26.0,False,,
9780.0,4,46.0,2.0,10.665161954365109,4,46.0,0.6310984638559026,4,46.0,False,,
9785.0,4,66.0,3.142857142857143,10.106724688300725,4,66.0,0.6013039891614347,4,66.0,False,,
9790.0,5,87.0,4.578947368421052,9.26199116979221,5,87.0,0.5362025194733603,5,87.0,False,,
9795.0,1,2.0,0.1,7.405509226476378,1,46.0,0.4740424540329648,1,46.0,False,,
9800.0,7,25.0,1.0869565217391304,8.805958403700465,7,25.0,0.5674375173519561,7,25.0,False,,
9805.0,3,8.0,0.26666666666666666,9.177224433027972,3,34.0,0.6139769785096981,3,34.0,False,,
9810.0,3,10.0,0.3333333333333333,8.473505369330564,3,17.0,0.5320679127076781,3,17.0,False,,
9815.0,7,35.0,1.1290322580645162,8.111092463657267,7,35.0,0.4388649566427797,7,35.0,False,,
9820.0,3,13.0,0.43333333333333335,6.214057866302352,3,42.0,0.28320378003064633,3,42.0,False,,
9825.0,7,24.0,0.8275862068965517,7.802258531319312,7,38.0,0.4141699204776709,7,38.0,False,,
9830.0,7,21.0,0.84,5.622681012914663,7,58.0,0.186188573596179,7,58.0,False,,
9835.0,5,28.0,1.2173913043478262,7.520100360730896,5,55.0,0.3370987044264096,5,55.0,False,,
9840.0,0,0.0,0.0,8.220281769568187,0,35.0,0.47673415378317513,0,35.0,False,,
9845.0,5,21.0,0.84,8.830688777937642,5,29.0,0.48748618595520427,5,29.0,False,,
9850.0,3,7.0,0.2692307692307692,7.7816027448889,3,33.0,0.4716725386926724,3,33.0,False,,
9855.0,1,4.0,0.16666666666666666,7.36738415367356,1,14.0,0.4313958048344346,1,14.0,False,,
9860.0,3,13.0,0.5,9.626618292007334,3,13.0,0.5175640403943084,3,13.0,False,,
9865.0,2,3.0,0.12,8.205041147667766,2,8.0,0.40675256272981297,2,8.0,False,,
9870.0,7,27.0,1.173913043478261,7.6039801520269945,7,27.0,0.31236127323047325,7,27.0,False,,
9875.0,3,15.0,0.6818181818181818,7.800110218141495,3,42.0,0.4281249252412082,3,42.0,False,,
9880.0,1,2.0,0.09523809523809523,9.219431071745303,1,19.0,0.5340904469364189,1,19.0,False,,
9885.0,3,7.0,0.3181818181818182,8.414367953258433,3,18.0,0.45331421108831055,3,18.0,False,,
9890.0,8,37.0,1.6818181818181819,6.3525627103610045,8,48.0,0.339493978487053,8,48.0,False,,
9895.0,7,29.0,1.2083333333333333,5.973364773948247,7,63.0,0.408725283542188,7,63.0,False,,
9900.0,1,1.0,0.04,7.401200103052548,1,44.0,0.45966069002479115,1,44.0,False,,
9905.0,4,13.0,0.48148148148148145,8.83783344185649,4,22.0,0.45747912650267414,4,22.0,False,,
9910.0,5,38.0,1.4074074074074074,9.621111817755367,5,38.0,0.51803897421106,5,38.0,False,,
9915.0,2,5.0,0.20833333333333334,8.819978071442188,2,36.0,0.4995716443054181,2,36.0,False,,
9920.0,2,10.0,0.4,9.913074741685174,2,13.0,0.5962087434184677,2,13.0,False,,
9925.0,1,2.0,0.09090909090909091,8.98468030146879,1,13.0,0.5268765914132781,1,13.0,False,,
9930.0,2,8.0,0.36363636363636365,9.350464331311407,2,11.0,0.5677674605534757,2,11.0,False,,
9935.0,3,20.0,0.9090909090909091,11.221059396638266,3,23.0,0.6504550084607812,3,23.0,False,,
9940.0,3,35.0,1.5909090909090908,10.347217372390462,3,38.0,0.5568080497927105,3,38.0,False,,
9945.0,4,55.0,3.0555555555555554,9.803020162544616,4,58.0,0.5729958816884497,4,58.0,False,,
9950.0,4,75.0,4.6875,9.736727061178772,4,78.0,0.5286551576479951,4,78.0,False,,
9955.0,4,95.0,6.785714285714286,9.464015010074217,4,98.0,0.48039121092023973,4,98.0,False,,
9960.0,4,115.0,6.764705882352941,9.39434200521102,4,118.0,0.529843907371772,4,118.0,False,,
9965.0,5,138.0,8.625,8.73022625774247,5,141.0,0.5072160436952756,5,141.0,False,,
9970.0,0,0.0,0.0,7.45361767707459,0,70.0,0.5287606836296919,0,70.0,False,,
9975.0,2,3.0,0.17647058823529413,10.363954746944534,2,3.0,0.6796879002029611,2,3.0,False,,
9980.0,1,1.0,0.043478260869565216,10.552370250620097,1,2.0,0.7228063096503734,1,2.0,False,,
9985.0,1,6.0,0.2608695652173913,11.457053546440637,1,6.0,0.8111595296863866,1,6.0,False,,
9990.0,1,1.0,0.038461538461538464,9.521622691150508,1,2.0,0.6425987748685555,1,2.0,False,,
9995.0,5,14.0,0.5,9.22032854043538,5,14.0,0.5497026168255645,5,14.0,False,,
10000.0,3,6.0,0.23076923076923078,7.7556774599919045,3,24.0,0.44023856319999227,3,24.0,False,,
10005.0,1,1.0,0.04,7.682667403013609,1,11.0,0.35241047463005404,1,11.0,False,,
10010.0,3,15.0,0.625,10.034773869763994,3,15.0,0.5920636027457987,3,15.0,False,,
10015.0,3,30.0,1.3043478260869565,10.703354679412058,3,30.0,0.633688788333329,3,30.0,False,,
10020.0,3,45.0,2.142857142857143,10.191703476664301,3,45.0,0.5799016262985235,3,45.0,False,,
10025.0,4,62.0,3.1,10.6828806546075,4,62.0,0.6624438514630929,4,62.0,False,,
10030.0,0,0.0,0.0,9.31798246687141,0,28.0,0.6575495756489568,0,28.0,False,,
10035.0,3,8.0,0.4,9.295267858297589,3,8.0,0.5919751934201495,3,8.0,False,,
10040.0,1,1.0,0.05,7.349535794784461,1,11.0,0.38242976207198826,1,11.0,False,,
10045.0,2,8.0,0.4,9.02850526196186,2,8.0,0.5621949574610569,2,8.0,False,,
